Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Number_Subnetworks,Max_Partition_Size,Max_Tensor_Size,Threshold_Distance,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,Exact_SDP_Original,Exact_Time_sec_Original,Exact_Peak_Memory_MB_Python_Original,Exact_Peak_Memory_MB_RSS_Original,Exact_SDP_Original_Status,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.25,1.0,X0,1,1,4,16,0.1199236314944247,0.9812880390923832,0.018583214841783,0.3197546005249023,0.0,0.9812880390923828,0.0218530630227178,0.3199071884155273,0.0,OK,0.9824,9.840000000000018e-06,2.2050592116545884,0.137643814086914,0.0,0.0011119609076166,0.9807,8.610000000000014e-06,9.427230231277644,0.4303617477416992,0.0,0.0005880390923832
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.5,0.4,X0,1,1,9,512,0.0807591197914958,0.4277218497007248,0.0168279439676553,0.2675437927246094,0.0,0.4277218497007248,0.0632018889300525,0.2782936096191406,0.0,OK,0.4269999999999999,0.0001678,1.6860641669947654,0.1183919906616211,0.0,0.0007218497007249,0.4325,0.00018365,7.194006438972428,0.3287305831909179,0.0,0.0047781502992751
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.5,0.5,X0,1,1,9,512,0.0722290359260412,0.5267764076388775,0.0183517020195722,0.2753133773803711,0.0,0.5267764076388775,0.041175551014021,0.2917146682739258,0.0,OK,0.5187999999999999,0.00012196,1.5391458976780996,0.1154317855834961,0.0,0.0079764076388775,0.5280000000000001,0.0001694,6.497170445276424,0.2956037521362304,0.0,0.0012235923611226
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.5,0.6,X0,1,1,9,512,0.1645295073183152,0.6283957845997038,0.0162637680768966,0.2341346740722656,0.0,0.6283957845997038,0.0524890769738704,0.2779731750488281,0.0,OK,0.6295,0.00016845,1.6008191040717066,0.1164770126342773,0.0,0.0011042154002961,0.6268000000000001,0.00015116,6.79948905671481,0.3154096603393554,0.0,0.0015957845997036
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.5,0.7,X0,1,1,9,512,0.0237563996714154,0.746175032229274,0.0199541479814797,0.3233222961425781,0.0,0.7461750322292738,0.0655530118383467,0.3234748840332031,0.0,OK,0.7432000000000001,2.6560000000000044e-05,2.123753929999657,0.1487646102905273,0.0,0.0029750322292738,0.7573000000000001,0.00015001,9.049400751013309,0.3885746002197265,0.0,0.0111249677707261
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.5,0.8,X0,1,1,9,512,0.0834988327761221,0.7852621858726886,0.0205482409801334,0.3236608505249023,0.0,0.7852621858726886,0.0509352390654385,0.3242835998535156,0.0,OK,0.7888,0.00012356,1.960464747762308,0.1336736679077148,0.0,0.0035378141273113,0.7816,7.284000000000012e-05,8.346258524712175,0.3795423507690429,0.0,0.0036621858726886
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.5,0.9,X0,1,1,9,512,0.0670592789450628,0.8563680709697873,0.0163617487996816,0.2632436752319336,0.0,0.8563680709697874,0.066828778013587,0.2719497680664062,0.0,OK,0.8595,0.00017185,1.3650205901358277,0.1094961166381836,0.0,0.0031319290302127,0.8568999999999999,0.00019529,5.7910880978917705,0.2587537765502929,0.0,0.0005319290302125
bn_n20_w6_uncertain_moderate.bif,20,6,uncertain_moderate,0.5,1.0,X0,1,1,9,512,0.1234963313795779,1.0,0.0190628150012344,0.3156242370605469,0.0,1.0,0.0201069100294262,0.3157768249511719,0.0,OK,1.0,0.0,1.9712931534275413,0.1248693466186523,0.0,0.0,1.0,0.0,8.358291039778852,0.3900556564331054,0.0,0.0
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.25,0.4,X12,1,1,4,16,0.0237363935979268,0.4068623837282972,0.0178724210709333,0.2939367294311523,0.0,0.4068623837282974,0.0211519319564104,0.2934989929199219,0.0,OK,0.4043,0.0001664099999999,2.403420024970546,0.1541128158569336,0.0,0.0025623837282972,0.4018,0.0002015599999999,10.175942501821556,0.4620695114135742,0.0,0.0050623837282971
bn_n20_w6_uncertain_strong.bif,20,6,uncertain_strong,0.25,0.5,X12,1,1,4,16,0.013515300324658,0.4934273931917179,0.0190599660854786,0.3265981674194336,0.0,0.4934273931917179,0.0223526931367814,0.3272209167480469,0.0,OK,0.4935,0.00015785,2.9340399489738047,0.1785802841186523,0.0,7.26068082821385e-05,0.491,0.0003032,12.449677338614128,0.5280790328979492,0.0,0.0024273931917179
