Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB,PT_Absolute_Error
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.6,X76,1,0.5824430309027551,0.04037189483642578,0.789520263671875,0.5824,0.0004600399999999995,0.8960924863815307,0.16190624237060547,4.303090275503685e-05,0.575,0.00035719999999999925,3.7639490604400634,0.27027034759521484,0.00744303090275511
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.7,X76,1,0.7404541964593698,0.042980194091796875,0.77288818359375,0.7394999999999999,0.00013845000000000025,1.0051210403442383,0.17088603973388672,0.0009541964593698937,0.7412,0.0001661600000000003,4.190586543083191,0.29304027557373047,0.0007458035406301411
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.8,X76,1,0.7616182156030069,0.04539823532104492,0.8424148559570312,0.757,0.00014320000000000028,0.9941933155059814,0.16765880584716797,0.004618215603006903,0.7668,0.00036696000000000065,4.278013896942139,0.28367137908935547,0.005181784396993128
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.9,X76,1,0.9001655724124729,0.04356193542480469,0.8059768676757812,0.9102,0.00015655999999999965,0.9880925416946411,0.16991710662841797,0.01003442758752715,0.8956,0.00019004000000000032,4.171419715881347,0.3139781951904297,0.004565572412472907
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,1.0,X76,1,1.0,0.04146599769592285,0.7687530517578125,1.0,0.0,0.9277311086654663,0.16302776336669922,0.0,1.0,0.0,3.9908355951309202,0.30220603942871094,0.0
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.6,X11,1,0.6309762139568482,0.040244340896606445,0.77935791015625,0.6266,7.144000000000013e-05,0.9756280183792114,0.16498851776123047,0.004376213956848174,0.6275999999999999,0.00025104000000000044,4.0873842477798465,0.27648067474365234,0.003376213956848284
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.7,X11,1,0.7039051100736186,0.04200887680053711,0.7732467651367188,0.7043999999999999,0.00020483999999999992,0.8935315608978271,0.16095256805419922,0.0004948899263813589,0.7172,0.00017776000000000036,3.7640456438064573,0.2911815643310547,0.013294889926381392
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.8,X11,1,0.7524581803611383,0.04286503791809082,0.7881851196289062,0.7597,0.00022101000000000035,0.9155096054077149,0.16317272186279297,0.007241819638861724,0.7531,0.00014869000000000029,3.9001548528671264,0.27045345306396484,0.0006418196388616737
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.9,X11,1,0.9153186113806422,0.04745292663574219,0.7710037231445312,0.9066000000000001,4.564000000000008e-05,0.9518028497695923,0.16233348846435547,0.008718611380642116,0.9142000000000001,4.916000000000009e-05,3.9262338876724243,0.27468013763427734,0.001118611380642065
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,1.0,X11,1,0.9998867088141385,0.04651784896850586,0.8097000122070312,1.0,0.0,0.8950366497039794,0.16116619110107422,0.0001132911858614527,0.9997,4.1000000000000084e-07,3.732210326194763,0.2646627426147461,0.00018670881413851426
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.4,X3,1,0.4485523853397307,0.04075145721435547,0.8051300048828125,0.4434,0.00013784000000000024,0.9929582834243774,0.16429424285888672,0.00515238533973067,0.44889999999999997,0.00031629,4.0886577606201175,0.2833852767944336,0.0003476146602692798
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.5,X3,1,0.507877727838903,0.04200458526611328,0.7825775146484375,0.5132000000000001,0.00014776000000000028,0.9617317914962769,0.16273021697998047,0.005322272161097152,0.5069000000000001,0.00010729000000000019,3.95608651638031,0.2778921127319336,0.0009777278389028199
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.6,X3,1,0.5975312487191436,0.045453786849975586,0.8315658569335938,0.5984999999999999,0.0002578500000000005,0.9693847894668579,0.16586589813232422,0.0009687512808562726,0.6015999999999999,0.0004202400000000007,3.9552146911621096,0.2825765609741211,0.004068751280856264
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.7,X3,1,0.7035820184604896,0.03591728210449219,0.80072021484375,0.7122999999999999,0.00018160999999999977,0.9377402544021607,0.16309642791748047,0.008717981539510311,0.7025,0.0002864499999999997,3.831378865242004,0.29985618591308594,0.0010820184604896088
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.8,X3,1,0.8150540243981623,0.042215824127197266,0.7686920166015625,0.8201999999999998,9.735999999999945e-05,0.9473824977874756,0.16544628143310547,0.005145975601837494,0.8109999999999999,9.019999999999935e-05,3.862129497528076,0.2692098617553711,0.004054024398162381
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.9,X3,1,0.8588479343357995,0.04273700714111328,0.7682037353515625,0.8608,9.616000000000016e-05,0.9258185863494873,0.16379833221435547,0.0019520656642004752,0.8609,7.589000000000014e-05,3.7786260843276978,0.2699728012084961,0.002052065664200464
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,1.0,X3,1,1.0,0.0437772274017334,0.797760009765625,1.0,0.0,0.9337369680404664,0.16382884979248047,0.0,1.0,0.0,3.84048171043396,0.2740163803100586,0.0
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.4,X2,1,0.416471825280472,0.04191780090332031,0.7738800048828125,0.42160000000000003,0.0003356399999999997,0.9715478420257568,0.16508769989013672,0.005128174719528034,0.4077,0.0005164099999999998,4.016488313674927,0.2810649871826172,0.00877182528047199
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.5,X2,1,0.4684466101917364,0.04330015182495117,0.7682342529296875,0.4681,0.0002464899999999998,0.9260338544845581,0.16383647918701172,0.000346610191736374,0.4681,0.0001364899999999997,3.7981589794158936,0.30644798278808594,0.000346610191736374
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.6,X2,1,0.5830959930450247,0.04224824905395508,0.7630157470703125,0.5781,0.00039168999999999896,0.9365427017211914,0.16557598114013672,0.004995993045024738,0.5768,0.00022495999999999923,3.8329335689544677,0.2733907699584961,0.006295993045024706
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.7,X2,1,0.725089823731631,0.040001630783081055,0.7630615234375,0.7233999999999999,0.0001672400000000003,1.0253593921661377,0.16688823699951172,0.0016898237316310682,0.7241,0.0002788900000000005,4.242260670661926,0.29317760467529297,0.0009898237316310343
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.8,X2,1,0.8095533372479633,0.040632009506225586,0.7745742797851562,0.8059000000000001,0.00015068999999999936,0.9457926034927369,0.16267681121826172,0.0036533372479632398,0.8057000000000001,0.00011280999999999954,3.8383392572402952,0.2843151092529297,0.0038533372479632177
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.9,X2,1,0.9408445799359496,0.04174613952636719,0.815338134765625,0.9422,5.655999999999968e-05,1.057691216468811,0.16559123992919922,0.0013554200640504277,0.9421999999999999,3.7959999999999684e-05,4.272636342048645,0.29450511932373047,0.0013554200640503167
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,1.0,X2,1,1.0,0.042400360107421875,0.7545166015625,1.0,0.0,0.9700572490692139,0.16533184051513672,0.0,1.0,0.0,3.9524423122406005,0.28068065643310547,0.0
bn_n100_w6_concentrated_bias_high.bif,100,6,concentrated_bias_high,0.25,1.0,X62,1,1.0,0.05550980567932129,11.875,1.0,0.0,1.4906530380249023,0.19768810272216797,0.0,1.0,0.0,6.21220178604126,0.38742637634277344,0.0
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.5,X42,1,0.5454865943658322,0.039186954498291016,0.773529052734375,0.5435000000000001,8.105000000000015e-05,0.9907406330108642,0.16607189178466797,0.0019865943658321505,0.5444000000000001,0.00032563999999999976,4.131481790542603,0.3124217987060547,0.0010865943658321386
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.6,X42,1,0.6047550785646291,0.043077945709228516,0.77130126953125,0.6025999999999999,0.0003396400000000006,1.0324319124221801,0.16720104217529297,0.0021550785646291537,0.599,0.00010300000000000019,4.313187217712402,0.2887411117553711,0.00575507856462909
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.7,X42,1,0.71466878145303,0.04241752624511719,0.7749786376953125,0.7149,6.48900000000001e-05,0.9219197273254395,0.16230297088623047,0.00023121854696994681,0.7141,7.669000000000015e-05,3.7622460603713987,0.28401756286621094,0.0005687814530300761
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.8,X42,1,0.7771210734344314,0.04295802116394043,0.7812118530273438,0.772,0.00021980000000000038,1.0200369119644166,0.16486644744873047,0.005121073434431356,0.7760000000000001,4.600000000000008e-05,4.04399299621582,0.2783231735229492,0.0011210734344312412
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.9,X42,1,0.8748290785967479,0.042325735092163086,0.7688522338867188,0.8759,6.969000000000011e-05,1.0355087280273438,0.16547679901123047,0.0010709214032521563,0.876,6.360000000000011e-05,4.182594108581543,0.30934715270996094,0.0011709214032521453
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,1.0,X42,1,1.0,0.04404139518737793,0.8158950805664062,1.0,0.0,1.0089593172073363,0.16681957244873047,0.0,1.0,0.0,4.14668972492218,0.3095836639404297,0.0
bn_n200_w2_concentrated_bias_low.bif,200,2,concentrated_bias_low,0.25,1.0,X14,1,1.0,0.08206558227539062,1.4613418579101562,1.0,0.0,0.9799760580062866,0.29403209686279297,0.0,1.0,0.0,3.9066742420196534,0.40088939666748047,0.0
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.4,X18,1,0.4426044920986268,0.04176139831542969,0.7610549926757812,0.442,0.00017640000000000033,0.9825624465942383,0.16398143768310547,0.0006044920986267854,0.44020000000000004,0.0002259600000000001,4.096308374404908,0.27970409393310547,0.0024044920986267537
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.5,X18,1,0.526651020581308,0.04215073585510254,0.7679367065429688,0.5308,0.00020336000000000036,0.9285186290740967,0.16023540496826172,0.004148979418692078,0.5332000000000001,0.0002269600000000004,3.809614372253418,0.26943111419677734,0.006548979418692147
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.6,X18,1,0.618608593679363,0.04222464561462402,0.7709579467773438,0.6055,0.00014565000000000026,0.9558220863342285,0.16516399383544922,0.013108593679363012,0.6187,4.561000000000009e-05,3.94936785697937,0.27791500091552734,9.140632063697751e-05
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.7,X18,1,0.6636800114032722,0.04159355163574219,0.76568603515625,0.6673000000000001,0.00027020999999999935,0.9244140386581421,0.16495037078857422,0.0036199885967279632,0.6639000000000002,0.00018828999999999984,3.786462354660034,0.2695150375366211,0.00021998859672800464
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.8,X18,1,0.8287508580297065,0.0460054874420166,0.7670135498046875,0.8203999999999999,6.043999999999955e-05,0.9172868013381958,0.16218852996826172,0.008350858029706587,0.8248000000000001,0.00016615999999999926,3.7710061073303223,0.26581478118896484,0.0039508580297064055
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.9,X18,1,0.9128614353611277,0.04253387451171875,0.7547225952148438,0.9142999999999999,0.00012701000000000024,0.9205169439315796,0.16371440887451172,0.001438564638872153,0.9169,3.209000000000006e-05,3.8719667196273804,0.27005672454833984,0.004038564638872311
bn_n100_w2_uniform.bif,100,2,uniform,0.25,1.0,X18,1,1.0,0.04237937927246094,0.7500228881835938,1.0,0.0,0.9411024808883667,0.16318798065185547,0.0,1.0,0.0,3.8779308557510377,0.2893657684326172,0.0
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.4,X105,1,0.4090179964438236,0.08183717727661133,1.4764556884765625,0.4095,0.00030304999999999986,0.9818718433380127,0.29395580291748047,0.00048200355617639135,0.4083,0.0006816099999999999,3.9751039505004884,0.40404796600341797,0.0007179964438235875
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.5,X105,1,0.4821216183973785,0.08255195617675781,1.437042236328125,0.48840000000000006,0.00033304000000000005,0.974262022972107,0.2973356246948242,0.006278381602621563,0.47409999999999997,0.00018908999999999975,4.015283703804016,0.4077596664428711,0.008021618397378527
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.6,X105,1,0.614064524920312,0.08298158645629883,1.4611892700195312,0.6102,0.00023956000000000042,0.9472970485687255,0.2933225631713867,0.0038645249203120846,0.6171,9.749000000000018e-05,3.8581753730773927,0.4023427963256836,0.0030354750796879326
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.7,X105,1,0.7131804700432055,0.08359861373901367,1.449188232421875,0.7177,0.00020041000000000034,0.9589262962341308,0.2966947555541992,0.004519529956794499,0.7129,0.00024649000000000047,3.9765140533447267,0.40418052673339844,0.0002804700432055274
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.8,X105,1,0.8196164485416366,0.08515548706054688,1.4712677001953125,0.8263999999999999,9.204000000000017e-05,0.9491869926452636,0.2938261032104492,0.0067835514583632905,0.8228,0.0003025599999999993,3.903651547431946,0.40098094940185547,0.003183551458363354
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.9,X105,1,0.9007247047050247,0.0884404182434082,1.4760208129882812,0.9024999999999999,0.0001620500000000003,0.9848037242889405,0.29296398162841797,0.00177529529497511,0.8988000000000002,7.356000000000014e-05,3.9314596176147463,0.4017171859741211,0.0019247047050245936
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,1.0,X105,1,1.0,0.08375835418701172,1.4572525024414062,1.0,0.0,0.9802569150924683,0.29690074920654297,0.0,1.0,0.0,4.055973601341248,0.4086446762084961,0.0
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.4,X113,1,0.4312245200462312,0.08185696601867676,1.5151519775390625,0.4327,0.00067061,1.0132754564285278,0.29729747772216797,0.001475479953768788,0.426,0.0016646000000000005,4.112761545181274,0.41295528411865234,0.005224520046231196
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.5,X113,1,0.5188509052779985,0.09057235717773438,1.5444183349609375,0.5146999999999999,0.00024341000000000046,0.9950814008712768,0.2955198287963867,0.004150905277998551,0.5283,0.0002982100000000005,4.066325259208679,0.3966970443725586,0.009449094722001505
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.6,X113,1,0.5505015653878553,0.09746813774108887,1.5430450439453125,0.5476,0.00034603999999999923,0.9719403743743896,0.29264354705810547,0.002901565387855354,0.5730000000000001,0.0008537999999999992,3.867990326881409,0.40538692474365234,0.022498434612144735
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.7,X113,1,0.6897643130792208,0.09177327156066895,1.5208206176757812,0.6907,0.00026600999999999903,0.9740325927734375,0.2944059371948242,0.0009356869207791663,0.6853,0.00034060999999999884,3.948770546913147,0.4040555953979492,0.004464313079220794
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.8,X113,1,0.8441137965697554,0.0897984504699707,1.50946044921875,0.8449,0.00010549000000000018,0.9747732162475586,0.2925596237182617,0.000786203430244603,0.8366,0.00016524000000000028,3.8594907760620116,0.4100522994995117,0.007513796569755371
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.9,X113,1,0.9276607119974842,0.08530354499816895,1.5227127075195312,0.9252,0.0005829599999999987,0.9517778158187866,0.29328441619873047,0.0024607119974842107,0.9271,0.0003248899999999992,3.816604256629944,0.4017057418823242,0.0005607119974841979
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,1.0,X113,1,0.9999142653803151,0.08746123313903809,1.519195556640625,1.0,0.0,1.002845048904419,0.2966032028198242,8.573461968486296e-05,0.9999,9.000000000000016e-08,4.13117549419403,0.41467952728271484,1.426538031512603e-05
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.5,X113,1,0.5063541948340832,0.07586264610290527,1.4665145874023438,0.5126,0.0003650400000000007,0.9972767114639283,0.2983579635620117,0.0062458051659167735,0.5132,0.0003887600000000007,4.1445252895355225,0.40871715545654297,0.006845805165916818
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.6,X113,1,0.6359948785134416,0.08351421356201172,1.4809494018554688,0.5271,0.06425668999999999,0.9398941278457642,0.2928495407104492,0.1088948785134416,0.603,0.013058800000000004,3.9486564874649046,0.3970479965209961,0.03299487851344163
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.7,X113,1,0.7386253846116293,0.08048772811889648,1.493255615234375,0.6920999999999999,0.060569689999999995,0.978477168083191,0.2953519821166992,0.04652538461162936,0.7477,0.010059410000000001,4.059321689605713,0.4123563766479492,0.009074615388370733
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.8,X113,1,0.8096327471572278,0.08633971214294434,1.5073318481445312,0.7926,0.02987504,0.9857102394104004,0.2954130172729492,0.0170327471572278,0.8542,0.00581556,4.069060826301575,0.41324520111083984,0.04456725284277219
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.9,X113,1,0.8801638855124877,0.08617949485778809,1.4925308227539062,0.8404999999999999,0.015104049999999997,1.0047258377075194,0.29658031463623047,0.039663885512487784,0.8409000000000001,0.00592849,4.143150377273559,0.41022396087646484,0.039263885512487606
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,1.0,X113,1,1.0,0.08340692520141602,1.4650115966796875,1.0,0.0,0.9918918609619141,0.29906749725341797,0.0,1.0,0.0,4.100991368293762,0.41173458099365234,0.0
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.4,X17,1,0.37282402003161275,0.08149099349975586,1.4418258666992188,0.3651,0.0003156900000000003,0.9446662902832031,0.2932920455932617,0.007724020031612766,0.363,0.0001614000000000003,3.783000087738037,0.3960866928100586,0.009824020031612757
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.5,X17,1,0.45782316271446716,0.08643341064453125,1.4794082641601562,0.4509,0.00025848999999999995,0.9540604591369629,0.29345226287841797,0.006923162714467135,0.45890000000000003,4.888999999999996e-05,3.958162617683411,0.4034757614135742,0.0010768372855328723
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.6,X17,1,0.5860474870629262,0.08474135398864746,1.4496078491210938,0.5954,0.00014064000000000028,0.9166386127471924,0.2900114059448242,0.009352512937073842,0.5877999999999999,0.0001787600000000003,3.741740012168884,0.3888387680053711,0.0017525129370736803
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.7,X17,1,0.7433001633780618,0.07909297943115234,1.4598922729492188,0.7424000000000001,0.0004340400000000007,0.9778221607208252,0.29323863983154297,0.000900163378061758,0.7404,0.00019964000000000033,3.9415793895721434,0.39992809295654297,0.0029001633780618707
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.8,X17,1,0.7872329876092901,0.09511733055114746,1.4713058471679688,0.793,0.00021819999999999972,0.9568700551986694,0.2921476364135742,0.00576701239070998,0.7861000000000001,0.00014929000000000027,3.8593492031097414,0.39418697357177734,0.001132987609289926
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.9,X17,1,0.8891565196472166,0.09148645401000977,1.4332962036132812,0.8851999999999999,0.00015436000000000028,0.9954442262649537,0.29458141326904297,0.003956519647216772,0.8844,0.0001116400000000002,3.9829915523529054,0.40281200408935547,0.004756519647216684
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,1.0,X17,1,1.0000000000000002,0.09237265586853027,1.4373016357421875,1.0,0.0,0.9697514772415161,0.2939329147338867,2.220446049250313e-16,1.0,0.0,3.8431276082992554,0.3963804244995117,2.220446049250313e-16
