Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.5,X147,1,0.5090624278488212,0.11945295333862305,1.507756233215332,0.0,0.5102,0.00020136000000000034,0.948728609085083,0.2957487106323242,0.0,0.0011375721511788228,0.5183,0.00013401000000000024,3.857485461235046,0.39649200439453125,0.0,0.009237572151178819
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.7,X147,1,0.7315448042617535,0.11111211776733398,1.4754705429077148,0.0,0.7362,0.0002217600000000004,0.9915186882019043,0.32861328125,0.0,0.004655195738246465,0.7285999999999999,0.0002076400000000004,4.04247088432312,0.4339790344238281,0.0,0.0029448042617535863
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.9,X147,1,0.939465052858722,0.11856412887573242,1.503218650817871,0.0,0.942,3.259999999999969e-05,0.9225123643875122,0.3185873031616211,0.0,0.002534947141277999,0.9419000000000001,0.00010568999999999928,3.746236038208008,0.39161109924316406,0.0,0.002434947141278121
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,1.0,X147,1,1.0,0.1155693531036377,1.451308250427246,0.0,1.0,0.0,0.9430219888687134,0.2969341278076172,0.0,0.0,1.0,0.0,3.8385805606842043,0.39905452728271484,0.0,0.0
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.5,0.4,X147,1,0.3530053684730469,0.06508278846740723,5.861090660095215,0.0,0.35819999999999996,0.00040336000000000007,0.9743259906768799,0.3168773651123047,0.0,0.005194631526953042,0.3503,0.00039461,3.925853157043457,0.4298114776611328,0.0,0.0027053684730469207
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.5,0.5,X147,1,0.5330454088866619,0.12919855117797852,1.1949224472045898,0.0,0.5290000000000001,0.00028100000000000054,0.950559425354004,0.3187389373779297,0.0,0.004045408886661717,0.5367,0.00028481000000000047,3.8471367359161377,0.44985198974609375,0.0,0.0036545911133381015
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.5,0.7,X147,1,0.7307255664803937,0.08107662200927734,1.1253728866577148,0.0,0.7371999999999999,0.00036876000000000064,0.9636746883392334,0.3478889465332031,0.0,0.006474433519606193,0.7274999999999999,0.00025705000000000053,3.9153806447982786,0.453704833984375,0.0,0.003225566480393738
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.5,0.9,X147,1,0.8892825324828114,0.11137270927429199,18.77950954437256,0.0,0.8957000000000003,8.041000000000013e-05,0.98133385181427,0.31549644470214844,0.0,0.006417467517188857,0.8859000000000001,0.00013949000000000025,3.905678391456604,0.42255592346191406,0.0,0.0033825324828112846
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.5,1.0,X147,1,0.9999999999999999,0.5285015106201172,1152.7684888839722,3304.5625,1.0,0.0,0.9419236660003663,0.31768226623535156,0.0,1.1102230246251565e-16,1.0,0.0,3.8673949241638184,0.4335794448852539,0.0,1.1102230246251565e-16
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.4,X172,1,0.3750160947866228,0.10645747184753418,1.479048728942871,0.0,0.37760000000000005,0.0001164400000000002,1.004132080078125,0.32210445404052734,0.0,0.0025839052133772578,0.37699999999999995,0.00020500000000000038,4.000996446609497,0.4236469268798828,0.0,0.0019839052133771573
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.5,X172,1,0.5483399458388603,0.11966538429260254,1.5055913925170898,0.0,0.5555,0.00013844999999999938,0.9720958232879638,0.2969846725463867,0.0,0.0071600541611397395,0.5529999999999999,0.00021539999999999922,3.79706015586853,0.4422445297241211,0.0,0.004660054161139682
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.7,X172,1,0.7281678369495439,0.11604022979736328,1.4639348983764648,0.0,0.7329999999999999,9.320000000000016e-05,1.0036910772323608,0.2998380661010742,0.0,0.004832163050455973,0.7293999999999999,0.00012064000000000023,4.007626390457153,0.43076515197753906,0.0,0.0012321630504560366
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,0.9,X172,1,0.9057658970842266,0.08585095405578613,1.487410545349121,0.0,0.9068000000000002,8.396000000000014e-05,0.9849458456039428,0.29831981658935547,0.0,0.0010341029157735493,0.9030999999999999,6.509000000000011e-05,3.9016143560409544,0.4222583770751953,0.0,0.0026658970842267093
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.25,1.0,X172,1,1.0,0.11465001106262207,1.4638586044311523,0.0,1.0,0.0,1.0006088733673095,0.2974119186401367,0.0,0.0,1.0,0.0,3.9975593090057373,0.4269428253173828,0.0,0.0
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.5,0.4,X172,1,0.43794126365717545,0.10596013069152832,1.1567068099975586,0.0,0.4386,0.0002066400000000004,0.9744482040405273,0.3191862106323242,0.0,0.0006587363428245396,0.43920000000000003,0.00025816000000000044,3.8329041719436647,0.4375171661376953,0.0,0.0012587363428245846
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.5,0.5,X172,1,0.4589910054851721,0.09941315650939941,3.0173635482788086,0.0,0.4567,0.00016281000000000005,0.9678472280502319,0.3195219039916992,0.0,0.002291005485172082,0.4588,0.0002493599999999999,3.8366286277771,0.44158363342285156,0.0,0.00019100548517209104
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.5,0.7,X172,1,0.7125330815234471,0.08244180679321289,1.3161611557006836,0.0,0.7088999999999999,0.00020549000000000037,0.9724249362945556,0.3201780319213867,0.0,0.0036330815234472125,0.7118,0.0003319599999999998,3.8565192222595215,0.4401569366455078,0.0,0.0007330815234470878
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.5,0.9,X172,1,0.8524793859261319,0.1150045394897461,1.188490867614746,0.0,0.8553999999999998,7.10400000000001e-05,0.9908488512039184,0.31774425506591797,0.0,0.0029206140738679,0.8542,8.436000000000016e-05,3.943213152885437,0.47193050384521484,0.0,0.001720614073868032
bn_n200_w2_uncertain_strong.bif,200,2,uncertain_strong,0.5,1.0,X172,1,1.0,0.15614557266235352,147.45485591888428,410.125,1.0,0.0,0.967397403717041,0.3184690475463867,0.0,0.0,1.0,0.0,3.8089733600616453,0.43863868713378906,0.0,0.0
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.4,X196,1,0.4415425020124298,0.10197830200195312,1.447047233581543,0.0,0.4365,0.0002202500000000004,0.9764366626739502,0.32011890411376953,0.0,0.005042502012429784,0.4413,0.00033541000000000056,3.8801076412200928,0.4308280944824219,0.0,0.00024250201242975722
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.5,X196,1,0.45081562116696305,0.11203908920288086,1.4309797286987305,0.0,0.45870000000000005,0.0001662099999999999,0.9607627868652344,0.2946805953979492,0.0,0.007884378833036998,0.45120000000000005,0.00016576000000000004,3.8156502723693846,0.4034690856933594,0.0,0.0003843788330369913
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.7,X196,1,0.652175677791641,0.1202397346496582,1.5076532363891602,0.0,0.6513,0.00013661000000000023,0.9703273773193359,0.3270111083984375,0.0,0.0008756777916409941,0.6593000000000001,0.00027760999999999986,3.843529796600342,0.39281272888183594,0.0,0.007124322208359124
bn_n200_w2_uniform.bif,200,2,uniform,0.25,0.9,X196,1,0.8866627950184731,0.11531472206115723,1.450678825378418,0.0,0.8824,5.84400000000001e-05,0.9750843048095703,0.3286590576171875,0.0,0.004262795018473153,0.8903000000000001,0.00012921000000000024,3.882979941368103,0.3996744155883789,0.0,0.003637204981526976
bn_n200_w2_uniform.bif,200,2,uniform,0.25,1.0,X196,1,1.0,0.1179664134979248,1.4926939010620117,0.0,1.0,0.0,0.9693656206130982,0.2962970733642578,0.0,0.0,1.0,0.0,3.8252497911453247,0.41970157623291016,0.0,0.0
bn_n200_w2_uniform.bif,200,2,uniform,0.5,0.4,X196,1,0.43181278888251495,0.06558847427368164,1.1139402389526367,0.0,0.43289999999999995,0.0001556900000000003,0.9883582115173339,0.350341796875,0.0,0.0010872111174849985,0.42840000000000006,0.0004944399999999999,3.9255414247512816,0.4289989471435547,0.0,0.0034127888825148944
bn_n200_w2_uniform.bif,200,2,uniform,0.5,0.5,X196,1,0.49213041232301413,0.10607504844665527,1.073481559753418,0.0,0.4899,0.0004754900000000002,0.9800772190093994,0.3389253616333008,0.0,0.0022304123230141304,0.4911,0.00022529000000000011,3.868364381790161,0.4239339828491211,0.0,0.0010304123230141515
bn_n200_w2_uniform.bif,200,2,uniform,0.5,0.7,X196,1,0.6670180498714771,0.10827326774597168,1.1153364181518555,0.0,0.6679,0.0005874899999999995,0.9954020738601684,0.3170490264892578,0.0,0.0008819501285229903,0.6671000000000001,0.00024048999999999967,3.9172053575515746,0.4564399719238281,0.0,8.195012852307837e-05
bn_n200_w2_uniform.bif,200,2,uniform,0.5,0.9,X196,1,0.9059086818006885,0.10040783882141113,1.1896696090698242,0.0,0.9118999999999999,7.709000000000014e-05,0.975851321220398,0.3484954833984375,0.0,0.005991318199311424,0.9042,0.0001053600000000002,3.8743123054504394,0.4216604232788086,0.0,0.0017086818006885052
bn_n200_w2_uniform.bif,200,2,uniform,0.5,1.0,X196,1,0.974591980751266,0.09188318252563477,1.1408567428588867,0.0,0.9786999999999999,2.3410000000000042e-05,0.9786635160446167,0.31754589080810547,0.0,0.004108019248733941,0.9727,2.901000000000005e-05,3.8650662660598756,0.4505653381347656,0.0,0.0018919807512659537
bn_n200_w6_concentrated_bias_low.bif,200,6,concentrated_bias_low,0.25,0.7,X136,1,0.6994289125316192,0.09276342391967773,1.5412168502807617,0.0,0.7009999999999998,0.0002613999999999993,1.0280467033386231,0.3073606491088867,0.0,0.0015710874683806386,0.7033,0.0002054099999999997,4.250451135635376,0.44319725036621094,0.0,0.0038710874683808294
bn_n200_w6_concentrated_bias_low.bif,200,6,concentrated_bias_low,0.25,0.9,X136,1,0.87341804679919,0.1159214973449707,1.5365476608276367,0.0,0.8685,8.685000000000016e-05,1.044250774383545,0.3054685592651367,0.0,0.004918046799189946,0.8762000000000001,0.00011916000000000021,4.308954071998596,0.4528636932373047,0.0,0.0027819532008100945
bn_n200_w6_concentrated_bias_low.bif,200,6,concentrated_bias_low,0.25,1.0,X136,1,1.0,0.11516141891479492,1.5343656539916992,0.0,1.0,0.0,1.0297987461090088,0.33719635009765625,0.0,0.0,1.0,0.0,4.235144686698914,0.4505596160888672,0.0,0.0
bn_n200_w6_concentrated_bias_low.bif,200,6,concentrated_bias_low,0.5,1.0,X136,1,0.9652518073307829,0.0847930908203125,2.027761459350586,0.0,0.9648,9.216000000000016e-05,1.0261006116867066,0.32140636444091797,0.0,0.00045180733078287183,0.9643999999999998,4.224000000000007e-05,4.231090092658997,0.46571922302246094,0.0,0.0008518073307830498
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.25,0.4,X103,1,0.38156891782186664,0.08060860633850098,1.5871038436889648,0.0,0.3816,0.00035104000000000016,1.0290825605392455,0.3075590133666992,0.0,3.108217813335701e-05,0.38730000000000003,0.0002886099999999999,4.238939237594605,0.45728492736816406,0.0,0.005731082178133395
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.25,0.5,X103,1,0.5011135220205896,0.11905527114868164,1.628706932067871,0.0,0.5054,0.00019704000000000032,1.0058342218399048,0.3070859909057617,0.0,0.004286477979410397,0.4978000000000001,0.0003703600000000007,4.2129932880401615,0.46076393127441406,0.0,0.0033135220205894877
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.25,0.7,X103,1,0.6804817395156284,0.11944341659545898,1.5719900131225586,0.0,0.6728999999999999,0.0003372899999999992,1.0049599647521972,0.3041105270385742,0.0,0.007581739515628461,0.6727,0.0002674099999999995,4.1407218217849735,0.45791053771972656,0.0,0.007781739515628439
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.25,0.9,X103,1,0.9476494673782495,0.1251523494720459,1.6849174499511719,0.0,0.9470999999999998,4.248999999999986e-05,1.0474976778030396,0.30897045135498047,0.0,0.0005494673782496795,0.9480000000000001,2.27999999999998e-05,4.374603009223938,0.46587562561035156,0.0,0.00035053262175055444
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.25,1.0,X103,1,1.0,0.12476849555969238,10.043402671813965,8.1875,1.0,0.0,1.0570198059082032,0.3071317672729492,0.0,0.0,1.0,0.0,4.421274971961975,0.4655170440673828,0.0,0.0
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.5,0.4,X103,1,0.37654487927834984,0.09474563598632812,8.313658714294434,0.0,0.3894,0.00021504000000000038,1.024829053878784,0.32689952850341797,0.0,0.012855120721650182,0.37249999999999994,0.0010612500000000001,4.19694197177887,0.48371315002441406,0.0,0.0040448792783499
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.5,0.5,X103,1,0.5317001765422452,9.531054019927979,9216.855074882507,26600.0625,0.535,0.0004554000000000002,1.038509202003479,0.32509899139404297,0.0,0.0032998234577548136,0.5262,0.0002207600000000004,4.231552171707153,0.4728221893310547,0.0,0.0055001765422452165
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.5,0.9,X103,1,0.8998527080384473,0.23633456230163574,288.832724571228,0.0,0.9070000000000003,0.00011840000000000021,1.0156619071960449,0.32575035095214844,0.0,0.0071472919615529484,0.9061999999999999,9.756000000000018e-05,4.252678179740906,0.48598670959472656,0.0,0.0063472919615525925
bn_n200_w6_concentrated_bias_high.bif,200,6,concentrated_bias_high,0.5,1.0,X103,1,1.0,2.531960964202881,4608.841731071472,13233.875,1.0,0.0,1.0349175930023193,0.32973766326904297,0.0,0.0,1.0,0.0,4.289555931091309,0.48174095153808594,0.0,0.0
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.25,0.4,X132,1,0.3758541276226478,0.12195229530334473,1.6287908554077148,0.0,0.38730000000000003,0.00013100999999999998,1.1050770998001098,0.3111753463745117,0.0,0.011445872377352229,0.3704,0.00018844000000000036,4.635868740081787,0.4791584014892578,0.0,0.0054541276226477975
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.25,0.5,X132,1,0.5125589440343364,0.12246203422546387,1.6161260604858398,0.0,0.5018,0.0031381599999999988,1.0496253490447998,0.3097105026245117,0.0,0.010758944034336415,0.5538000000000001,0.0026299599999999998,4.3599280834198,0.46976661682128906,0.0,0.04124105596566363
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.25,0.7,X132,1,0.7298961282841492,0.12193083763122559,1.6172704696655273,0.0,0.7387,0.00014861000000000025,1.0119354963302611,0.3095426559448242,0.0,0.008803871715850842,0.736,0.00023820000000000042,4.29761152267456,0.45699501037597656,0.0,0.006103871715850806
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.25,0.9,X132,1,0.8795643775631174,0.12011361122131348,1.6075506210327148,0.0,0.882,0.00020180000000000038,1.0579352140426637,0.3106107711791992,0.0,0.0024356224368825563,0.8722,0.0001693600000000003,4.449787926673889,0.4632740020751953,0.0,0.007364377563117475
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.25,1.0,X132,1,0.9699537096786816,0.12385010719299316,1.6773338317871094,0.0,0.9688999999999999,0.00013909000000000024,1.0544821977615357,0.3120756149291992,0.0,0.0010537096786816802,0.9685,0.00013824999999999957,4.408704710006714,0.46474647521972656,0.0,0.0014537096786815251
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.5,0.4,X132,1,0.4410521284612911,0.19140863418579102,288.8431158065796,816.5,0.39940000000000003,0.00281384,1.0321026563644409,0.33043956756591797,0.0,0.04165212846129107,0.4507999999999999,0.00842876,4.354749536514282,0.48618507385253906,0.0,0.009747871538708819
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.5,0.9,X132,1,0.8785329953408073,0.3224673271179199,576.8381452560425,1624.0,0.8827999999999999,0.00036916000000000065,1.0530048131942749,0.3269071578979492,0.0,0.004267004659192608,0.8719999999999999,9.620000000000018e-05,4.3854189157485965,0.4925518035888672,0.0,0.006532995340807424
bn_n200_w6_rigid_extreme.bif,200,6,rigid_extreme,0.5,1.0,X132,1,0.9833162290284325,0.1341109275817871,48.95258617401123,16.4375,0.984,3.940000000000007e-05,1.0704511404037476,0.3289670944213867,0.0,0.0006837709715674656,0.9823999999999999,7.244000000000013e-05,4.426215195655823,0.48039817810058594,0.0,0.0009162290284325803
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.4,X152,1,0.4453623089540948,0.09519624710083008,1.6281042098999023,0.0,0.44509999999999994,7.229000000000012e-05,1.0739480018615724,0.33092403411865234,0.0,0.00026230895409484756,0.4554,0.00016884000000000002,4.370651984214783,0.46865272521972656,0.0,0.01003769104590524
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.5,X152,1,0.5457677830312152,0.11470174789428711,1.604292869567871,0.0,0.5386,0.0003100399999999997,1.086816167831421,0.31225109100341797,0.0,0.007167783031215236,0.5544,0.00044503999999999854,4.412242579460144,0.46383094787597656,0.0,0.0086322169687848
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.7,X152,1,0.6927546699774014,0.10660362243652344,1.7312583923339844,0.0,0.6857,7.260999999999951e-05,1.0216140270233154,0.30546092987060547,0.0,0.007054669977401451,0.6936,0.00020943999999999894,4.1635521173477175,0.45528602600097656,0.0,0.0008453300225985672
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,0.9,X152,1,0.9462216901515198,0.11330246925354004,1.7170372009277344,0.0,0.9484999999999999,0.0001508499999999996,1.101054048538208,0.3128080368041992,0.0,0.002278309848480098,0.9446999999999999,2.1010000000000038e-05,4.524995422363281,0.4692859649658203,0.0,0.0015216901515199277
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.25,1.0,X152,1,1.0,0.11155891418457031,1.5944585800170898,0.0,1.0,0.0,1.0581991910934447,0.3081235885620117,0.0,0.0,1.0,0.0,4.336092853546143,0.4696979522705078,0.0,0.0
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.5,0.4,X152,1,0.4497056202015296,0.7152800559997559,770.340594291687,2518.5,0.4558,0.0002535600000000001,1.0701459884643554,0.3315916061401367,0.0,0.006094379798470384,0.4387,0.00043861000000000046,4.396704745292664,0.49373435974121094,0.0,0.01100562020152962
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.5,0.5,X152,1,0.5133165084766586,0.18367314338684082,76.58434963226318,181.4375,0.5236,0.0006200400000000003,1.0533659219741822,0.33043956756591797,0.0,0.010283491523341404,0.5153000000000001,0.0003818100000000007,4.334755563735962,0.4978504180908203,0.0,0.0019834915233415407
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.5,0.7,X152,1,0.6630118043406337,0.1940624713897705,288.74447536468506,821.0625,0.6679999999999999,0.00045679999999999885,1.0572957754135133,0.33031749725341797,0.0,0.004988195659366257,0.6705,0.00020284999999999973,4.348948502540589,0.4958057403564453,0.0,0.007488195659366315
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.5,0.9,X152,1,0.9469909060561417,0.9006156921386719,2304.8467741012573,6616.6875,0.9465,8.024999999999957e-05,1.0888500928878784,0.33059215545654297,0.0,0.00049090605614166,0.9477,5.100999999999984e-05,4.347145223617554,0.4875011444091797,0.0,0.0007090939438583188
bn_n200_w6_spread_bias_high.bif,200,6,spread_bias_high,0.5,1.0,X152,1,0.9505975775744929,10.323536157608032,15360.857348442078,48302.75,0.9527999999999999,8.136000000000014e-05,1.2812896966934204,0.3313016891479492,0.0,0.0022024224255069447,0.9483,0.0001192099999999994,4.492699193954468,0.5017452239990234,0.0,0.002297577574492893
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,0.4,X79,1,0.44354953211530185,0.09359860420227051,2.0827693939208984,0.0,0.44189999999999996,0.0003240900000000002,1.0538688898086548,0.3053922653198242,0.0,0.0016495321153018883,0.44930000000000003,0.00034401000000000006,4.231330108642578,0.45918846130371094,0.0,0.005750467884698185
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,0.7,X79,1,0.6641771253355173,0.10364985466003418,2.1855039596557617,0.0,0.6695,0.00014284999999999976,1.1247871398925782,0.3074522018432617,0.0,0.0053228746644826685,0.6633,0.00014601000000000024,4.542248225212097,0.4659709930419922,0.0,0.0008771253355173148
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,0.9,X79,1,0.9087451602198583,0.09476923942565918,1.6151838302612305,0.0,0.9078999999999999,0.00011289000000000019,1.0775687932968139,0.3058500289916992,0.0,0.0008451602198583652,0.9096,1.744000000000003e-05,4.29697699546814,0.45523738861083984,0.0,0.0008548397801416696
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.25,1.0,X79,1,0.9999999999999999,0.09807181358337402,1.574244499206543,0.0,1.0,0.0,1.0644598245620727,0.3051939010620117,0.0,1.1102230246251565e-16,1.0,0.0,4.250799131393433,0.45662498474121094,0.0,1.1102230246251565e-16
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.5,0.7,X79,1,0.6727696985354793,3.0166175365448,9217.015429496765,24141.5625,0.6672,0.0005563599999999991,1.1325691223144532,0.3274412155151367,0.0,0.005569698535479284,0.6763,0.0007886099999999992,4.169958686828613,0.49865055084228516,0.0,0.003530301464520713
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.5,0.9,X79,1,0.9053743888367451,0.29241299629211426,169.08605480194092,103.0625,0.9046999999999998,0.0001610100000000003,1.0741823673248292,0.3297910690307617,0.0,0.0006743888367453099,0.9028,2.7760000000000053e-05,4.306335616111755,0.4837932586669922,0.0,0.0025743888367451007
bn_n200_w6_spread_bias_low.bif,200,6,spread_bias_low,0.5,1.0,X79,1,0.9762368466583463,0.11242556571960449,14.771319389343262,0.0,0.9731,7.049000000000012e-05,1.10380859375,0.3273191452026367,0.0,0.0031368466583463483,0.9770999999999999,2.6090000000000043e-05,4.393028330802918,0.49327659606933594,0.0,0.0008631533416535442
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.25,0.4,X101,1,0.3889219981990028,0.10155010223388672,1.6248502731323242,0.0,0.3872,0.0002679599999999999,1.0359594345092773,0.3097562789916992,0.0,0.0017219981990028166,0.3927,5.0809999999999915e-05,4.284606337547302,0.4629049301147461,0.0,0.0037780018009971883
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.25,0.5,X101,1,0.5338124472602758,0.09365272521972656,1.5771512985229492,0.0,0.5339,0.00048388999999999973,1.047581672668457,0.3072690963745117,0.0,8.755273972427258e-05,0.5297000000000001,7.381000000000014e-05,4.3019637107849125,0.4606456756591797,0.0,0.004112447260275709
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.25,0.7,X101,1,0.6912628367239048,0.10039091110229492,1.7271966934204102,0.0,0.6836,0.00036683999999999887,1.0514262676239015,0.3117399215698242,0.0,0.007662836723904776,0.6897,0.00017500999999999904,4.376295661926269,0.47197532653808594,0.0,0.0015628367239047813
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.25,0.9,X101,1,0.9401607301610488,0.09666275978088379,1.6515913009643555,0.0,0.9411999999999999,4.475999999999956e-05,1.0426331281661987,0.30881786346435547,0.0,0.0010392698389510846,0.9381,3.0489999999999625e-05,4.3440789699554445,0.4747753143310547,0.0,0.002060730161048796
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.25,1.0,X101,1,1.0,0.0830080509185791,1.5435361862182617,0.0,1.0,0.0,1.0759779691696167,0.31502819061279297,0.0,0.0,1.0,0.0,4.5431132316589355,0.4718914031982422,0.0,0.0
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.5,0.4,X101,1,0.41441488515523256,1.1423101425170898,288.8649854660034,222.4375,0.40780000000000005,0.0003565599999999998,1.040456199645996,0.3298063278198242,0.0,0.006614885155232508,0.41719999999999996,0.0004897599999999999,4.307281875610352,0.4892864227294922,0.0,0.0027851148447674
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.5,0.5,X101,1,0.5051209354555081,0.12401676177978516,36.806803703308105,12.3125,0.5013000000000001,0.0004882100000000008,1.0366600275039672,0.3293485641479492,0.0,0.00382093545550799,0.49770000000000003,0.0001600100000000003,4.311358571052551,0.49086570739746094,0.0,0.007420935455508038
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.5,0.7,X101,1,0.7449207628809004,0.09361577033996582,15.93786907196045,0.0,0.7384000000000001,0.00013984000000000023,1.0176191568374633,0.32625865936279297,0.0,0.00652076288090031,0.7580000000000001,0.0004552000000000008,4.198379492759704,0.48949241638183594,0.0,0.013079237119099751
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.5,0.9,X101,1,0.9434933574338528,0.11221814155578613,20.346552848815918,0.0,0.9385999999999999,9.863999999999923e-05,1.0155422925949096,0.33196544647216797,0.0,0.004893357433852885,0.9413,8.460999999999927e-05,4.218104100227356,0.49873924255371094,0.0,0.0021933574338527384
bn_n200_w6_uncertain_moderate.bif,200,6,uncertain_moderate,0.5,1.0,X101,1,1.0,4.1395909786224365,9217.403628349304,24143.5,1.0,0.0,1.1346324682235718,0.3294553756713867,0.0,0.0,1.0,0.0,4.295816898345947,0.49361228942871094,0.0,0.0
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.4,X126,1,0.36238249221680086,0.08990335464477539,1.5637083053588867,0.0,0.3662,0.0003845600000000002,1.0371155977249145,0.31077098846435547,0.0,0.00381750778319917,0.3611,0.00023249000000000018,4.271769738197326,0.4744853973388672,0.0,0.001282492216800879
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.5,X126,1,0.5039124746914383,0.09373235702514648,1.5960187911987305,0.0,0.5010999999999999,0.0003084900000000005,1.0670597553253174,0.3078184127807617,0.0,0.0028124746914384158,0.49870000000000003,0.00019041000000000034,4.399348783493042,0.4668865203857422,0.0,0.0052124746914382625
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.7,X126,1,0.6691836749437892,0.09153962135314941,1.556239128112793,0.0,0.6582,0.00015276000000000032,0.9848904132843017,0.3053312301635742,0.0,0.010983674943789157,0.6775,0.00012364999999999964,4.095617818832397,0.4524517059326172,0.0,0.008316325056210827
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,0.9,X126,1,0.892107152617406,0.09476971626281738,1.5881223678588867,0.0,0.891,6.600000000000011e-05,1.0357437610626221,0.30691051483154297,0.0,0.0011071526174060153,0.8953,6.421000000000012e-05,4.262073135375976,0.45851707458496094,0.0,0.003192847382593955
bn_n200_w6_uncertain_strong.bif,200,6,uncertain_strong,0.25,1.0,X126,1,1.0,0.09323954582214355,1.6222925186157227,0.0,1.0,0.0,1.003404688835144,0.30430126190185547,0.0,0.0,1.0,0.0,4.138617086410522,0.45630550384521484,0.0,0.0
