Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.8,X2,1,0.843810951041802,0.049509286880493164,0.7747554779052734,0.0,0.845,0.00020680000000000034,0.9230297565460205,0.16644668579101562,0.0,0.0011890489581979358,0.8401,0.00012929000000000025,3.7055073976516724,0.2751617431640625,0.0,0.0037109510418020797
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.5,0.6,X2,1,0.6437270664133089,0.028011083602905273,0.9872646331787109,0.0,0.6528,0.0002991600000000005,0.9552137613296509,0.17770767211914062,0.0,0.009072933586691145,0.6333,0.0001770100000000003,3.879421281814575,0.29102420806884766,0.0,0.010427066413308927
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.5,0.8,X2,1,0.7628133588697931,0.0484619140625,0.6016063690185547,0.0,0.7558,0.0003367600000000006,0.9921746253967285,0.17921066284179688,0.0,0.0070133588697930405,0.7627,0.00023481000000000044,3.9966042041778564,0.32073116302490234,0.0,0.00011335886979302323
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.6,X11,1,0.6352304398577817,0.05405902862548828,0.8040752410888672,0.0,0.6377,0.0002082100000000004,0.9533501625061035,0.16683578491210938,0.0,0.00246956014221833,0.6253,0.00013581000000000026,3.926196265220642,0.2848978042602539,0.0,0.009930439857781748
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.25,0.8,X11,1,0.7528556094759528,0.05057120323181152,0.7828960418701172,0.0,0.7515000000000001,0.0001098500000000002,0.9613895654678345,0.16952896118164062,0.0,0.0013556094759527015,0.7483000000000001,7.361000000000013e-05,3.984310436248779,0.28344058990478516,0.0,0.004555609475952682
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.5,0.6,X11,1,0.6352183473370234,0.04823923110961914,1.558828353881836,0.0,0.6482,0.00034496000000000065,0.947648286819458,0.17697525024414062,0.0,0.012981652662976573,0.6343000000000001,0.00034721000000000063,3.9022244691848753,0.2982521057128906,0.0,0.0009183473370233397
bn_n100_w2_spread_bias_low.bif,100,2,spread_bias_low,0.5,0.8,X11,1,0.7987358579442955,0.3514893054962158,288.4193630218506,833.5,0.8009000000000001,5.56900000000001e-05,0.9412078619003296,0.17815780639648438,0.0,0.0021641420557045876,0.799,0.0001144000000000002,3.8876950979232787,0.2937164306640625,0.0,0.00026414205570457483
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.6,X3,1,0.5862900713664415,0.05223345756530762,0.7886943817138672,0.0,0.5918999999999999,0.00045528999999999996,0.8948478698730469,0.16362380981445312,0.0,0.005609928633558359,0.5847,0.00032081000000000004,3.5933562994003294,0.2626810073852539,0.0,0.0015900713664415145
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.25,0.8,X3,1,0.8081905721309124,0.05048799514770508,0.8020992279052734,0.0,0.8093999999999999,8.503999999999925e-05,0.9417454481124878,0.16759872436523438,0.0,0.0012094278690875093,0.8103,0.00013320999999999922,3.881751847267151,0.2805643081665039,0.0,0.0021094278690876322
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.5,0.6,X3,1,0.6237619508217014,0.04797029495239258,0.5613613128662109,0.0,0.6231,0.00021249000000000037,0.9401208162307739,0.17611312866210938,0.0,0.0006619508217013959,0.6355999999999999,0.00019004000000000032,3.8779452323913572,0.32276153564453125,0.0,0.01183804917829856
bn_n100_w2_uncertain_moderate.bif,100,2,uncertain_moderate,0.5,0.8,X3,1,0.84991807002338,0.0515446662902832,0.5929012298583984,0.0,0.8492,6.536000000000012e-05,0.9386719703674317,0.17773056030273438,0.0,0.0007180700233800907,0.8518000000000001,0.00015516000000000027,3.854954648017883,0.29326629638671875,0.0,0.001881929976620067
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.6,X42,1,0.5676809584979141,0.06066727638244629,0.7761058807373047,0.0,0.5683999999999999,0.0002748399999999993,1.058959174156189,0.17547988891601562,0.0,0.0007190415020857932,0.5702999999999999,0.0002070099999999994,4.361834716796875,0.32331371307373047,0.0,0.002619041502085806
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.25,0.8,X42,1,0.7717116459918261,0.052375078201293945,0.7807826995849609,0.0,0.7765000000000002,0.00014725000000000027,1.0628814458847047,0.17318344116210938,0.0,0.004788354008174123,0.7704,9.504000000000017e-05,4.364612698554993,0.2955942153930664,0.0,0.0013116459918260936
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.5,0.6,X42,1,0.5743087771654354,0.04628562927246094,0.5959758758544922,0.0,0.5725999999999999,8.743999999999981e-05,0.9808446168899536,0.17706680297851562,0.0,0.0017087771654354933,0.5818,0.00015275999999999983,3.996699905395508,0.30423736572265625,0.0,0.007491222834564604
bn_n100_w2_uncertain_strong.bif,100,2,uncertain_strong,0.5,0.8,X42,1,0.7981878700286253,0.049126386642456055,0.5532588958740234,0.0,0.8,9.639999999999982e-05,1.0009305953979493,0.17774581909179688,0.0,0.0018121299713746986,0.7925,0.00012445000000000023,4.086379194259644,0.29500675201416016,0.0,0.005687870028625364
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.6,X18,1,0.5948452746444701,0.05070328712463379,0.7761058807373047,0.0,0.5905999999999999,0.0001534400000000003,0.9190156698226929,0.16513442993164062,0.0,0.0042452746444702205,0.5979000000000001,0.00017589000000000032,3.7779098987579345,0.27227115631103516,0.0,0.0030547253555299747
bn_n100_w2_uniform.bif,100,2,uniform,0.25,0.8,X18,1,0.8477410027386254,0.05500984191894531,0.7597026824951172,0.0,0.8482999999999998,5.3810000000000096e-05,0.9475812673568725,0.16718673706054688,0.0,0.0005589972613744276,0.8462000000000002,8.416000000000014e-05,3.875413107872009,0.30395030975341797,0.0,0.00154100273862523
bn_n100_w2_uniform.bif,100,2,uniform,0.5,0.6,X18,1,0.5841036679514302,0.06317305564880371,1.555074691772461,0.0,0.5824,0.000712639999999999,0.9976226806640625,0.17713546752929688,0.0,0.0017036679514301767,0.5860000000000001,0.00034720000000000004,4.106232070922852,0.3004465103149414,0.0,0.001896332048569871
bn_n100_w2_uniform.bif,100,2,uniform,0.5,0.8,X18,1,0.7527052439648629,0.0421290397644043,0.5636577606201172,0.0,0.7449999999999999,0.00016440000000000034,0.9603043794631958,0.17560958862304688,0.0,0.007705243964863051,0.752,8.560000000000016e-05,3.917629098892212,0.2919168472290039,0.0,0.0007052439648629338
bn_n100_w6_concentrated_bias_high.bif,100,6,concentrated_bias_high,0.25,0.6,X62,1,0.6377280650863868,0.060143232345581055,1.0116024017333984,0.0,0.6292,0.000561360000000001,1.3230546474456788,0.19673538208007812,0.0,0.008528065086386816,0.6317999999999999,0.00010116000000000016,5.560172128677368,0.3514871597290039,0.0,0.00592806508638688
bn_n100_w6_rigid_moderate.bif,100,6,rigid_moderate,0.25,0.6,X23,1,0.5814709330914407,0.07059121131896973,0.9981594085693359,0.0,0.5906999999999999,0.0002982099999999998,1.2405797004699708,0.18998336791992188,0.0,0.00922906690855918,0.5728,0.0002803599999999996,5.24378399848938,0.33620548248291016,0.0,0.008670933091440736
bn_n100_w6_rigid_moderate.bif,100,6,rigid_moderate,0.25,0.8,X23,1,0.7892125019356876,0.0631873607635498,0.9243679046630859,0.0,0.7894,0.0001136400000000002,1.2770575523376464,0.19456100463867188,0.0,0.0001874980643123969,0.7864,0.0002126400000000004,5.388627624511718,0.34742069244384766,0.0,0.0028125019356876058
bn_n100_w6_rigid_moderate.bif,100,6,rigid_moderate,0.5,0.6,X23,1,0.6179894487394962,0.0777740478515625,30.517629623413086,65.9375,0.6169,0.00046069000000000085,1.2476064920425416,0.20256423950195312,0.0,0.0010894487394962349,0.6239000000000001,0.0005366900000000009,5.259097146987915,0.3545236587524414,0.0,0.005910551260503882
bn_n100_w6_rigid_moderate.bif,100,6,rigid_moderate,0.5,0.8,X23,1,0.7793440595536507,0.3332059383392334,288.48669242858887,833.6875,0.7755000000000001,0.0001722500000000003,1.2660571575164794,0.20009994506835938,0.0,0.003844059553650636,0.7754,0.00019084000000000033,5.38021674156189,0.35582828521728516,0.0,0.003944059553650736
bn_n100_w6_spread_bias_high.bif,100,6,spread_bias_high,0.25,0.6,X43,1,0.5935151746366822,0.05325651168823242,1.0638484954833984,0.0,0.5934,0.00013044000000000025,1.1638961791992188,0.18706893920898438,0.0,0.00011517463668220262,0.5882,0.00021495999999999972,4.894174957275391,0.3293914794921875,0.0,0.005315174636682296
bn_n100_w6_spread_bias_high.bif,100,6,spread_bias_high,0.25,0.8,X43,1,0.794619966459845,0.05373120307922363,0.9602642059326172,0.0,0.7935000000000001,9.604999999999975e-05,1.2071012496948241,0.19017410278320312,0.0,0.0011199664598449122,0.7927000000000001,8.361000000000014e-05,5.0728185176849365,0.3404703140258789,0.0,0.001919966459844935
bn_n100_w6_spread_bias_high.bif,100,6,spread_bias_high,0.5,0.6,X43,1,0.6048672024977467,0.0435333251953125,6.490758895874023,0.0,0.6087,0.0001310100000000002,1.2505632400512696,0.19765853881835938,0.0,0.0038327975022532934,0.6064999999999999,0.00022005000000000042,5.250067043304443,0.35166168212890625,0.0,0.0016327975022532026
bn_n100_w6_spread_bias_high.bif,100,6,spread_bias_high,0.5,0.8,X43,1,0.8237186970654039,0.11755895614624023,36.49279594421387,45.3125,0.8216000000000001,0.0002528399999999993,1.2451082229614259,0.20560836791992188,0.0,0.002118697065403796,0.8160999999999999,0.0002806899999999991,5.273776698112488,0.34972476959228516,0.0,0.007618697065403968
bn_n100_w6_spread_bias_low.bif,100,6,spread_bias_low,0.25,0.6,X89,1,0.6438456245893668,0.05424094200134277,0.9839992523193359,0.0,0.6439999999999999,0.0002466000000000004,1.2973166465759278,0.19347000122070312,0.0,0.000154375410633123,0.6435000000000001,0.0002572500000000005,5.500522446632385,0.34949588775634766,0.0,0.0003456245893667109
bn_n100_w6_spread_bias_low.bif,100,6,spread_bias_low,0.25,0.8,X89,1,0.8467612725421709,0.04004406929016113,0.9255275726318359,0.0,0.8469999999999999,0.00011480000000000023,1.1496726989746093,0.18277359008789062,0.0,0.00023872745782893556,0.8502000000000001,5.4160000000000105e-05,4.834770250320434,0.34727001190185547,0.0,0.0034387274578291382
bn_n100_w6_rigid_extreme.bif,100,6,rigid_extreme,0.25,0.6,X77,1,0.634691818372106,0.0614628791809082,1.006856918334961,0.0,0.6516,0.024403039999999994,1.2312824487686158,0.18833541870117188,0.0,0.01690818162789398,0.6357,0.0007774100000000013,5.2120991230010985,0.3383493423461914,0.0,0.001008181627894067
bn_n100_w6_rigid_extreme.bif,100,6,rigid_extreme,0.25,0.8,X77,1,0.772978864871598,0.06570577621459961,0.9401302337646484,0.0,0.7783,0.0003402100000000006,1.3378015756607056,0.18939590454101562,0.0,0.005321135128402044,0.7753,0.00012081000000000023,5.718316292762756,0.36179447174072266,0.0,0.002321135128402041
bn_n100_w6_rigid_extreme.bif,100,6,rigid_extreme,0.5,0.6,X77,1,0.5739662492926149,6.030710458755493,9216.47680091858,26699.125,0.5746999999999999,0.00035960999999999903,1.2755237102508545,0.19539260864257812,0.0,0.0007337507073850169,0.5802999999999999,0.00023520999999999972,4.897624278068543,0.3542900085449219,0.0,0.006333750707385066
bn_n100_w6_rigid_extreme.bif,100,6,rigid_extreme,0.5,0.8,X77,1,0.7657699257260021,22.133986234664917,4608.461847305298,1059.8125,0.7694,0.00046344000000000083,1.2268166303634644,0.19937515258789062,0.0,0.003630074273997863,0.7718,0.0002729600000000005,5.052102398872376,0.3436737060546875,0.0,0.006030074273997932
bn_n100_w6_uncertain_moderate.bif,100,6,uncertain_moderate,0.25,0.6,X54,1,0.5760203014154521,0.05659651756286621,1.0507259368896484,0.0,0.5652,0.00021375999999999904,1.3069509744644165,0.18902206420898438,0.0,0.010820301415452094,0.5772999999999999,0.00014320999999999984,5.292388296127319,0.34919261932373047,0.0,0.0012796985845477948
bn_n100_w6_uncertain_moderate.bif,100,6,uncertain_moderate,0.25,0.8,X54,1,0.7648711208312167,0.0571441650390625,1.020193099975586,0.0,0.7592000000000001,0.00024536000000000046,1.258160662651062,0.19147109985351562,0.0,0.0056711208312165695,0.7589,9.529000000000018e-05,5.0657124519348145,0.3371438980102539,0.0,0.0059711208312166475
bn_n100_w6_uncertain_moderate.bif,100,6,uncertain_moderate,0.5,0.6,X54,1,0.5789894933341849,3.5689167976379395,4.218420028686523,0.0,0.5864999999999999,0.00016584999999999975,1.2169503450393677,0.19642257690429688,0.0,0.007510506665814987,0.5746,0.00030583999999999906,4.969886469841003,0.36672496795654297,0.0,0.004389493334184924
bn_n100_w6_uncertain_moderate.bif,100,6,uncertain_moderate,0.5,0.8,X54,1,0.8151944993102351,12.146755695343018,144.47419548034668,369.3125,0.8178000000000001,0.0002531599999999988,1.270796275138855,0.19917678833007812,0.0,0.00260550068976495,0.8150999999999999,0.0001028899999999993,5.191572737693787,0.34459781646728516,0.0,9.449931023519653e-05
bn_n100_w6_uncertain_strong.bif,100,6,uncertain_strong,0.25,0.6,X78,1,0.5556706350193144,0.054520368576049805,0.9366245269775391,0.0,0.5539999999999999,0.0006177999999999992,1.1072893381118774,0.17892837524414062,0.0,0.0016706350193144148,0.5636,0.000332239999999999,4.646943807601929,0.3188323974609375,0.0,0.007929364980685638
bn_n100_w6_uncertain_strong.bif,100,6,uncertain_strong,0.25,0.8,X78,1,0.7684871279880834,0.057756662368774414,0.9291782379150391,0.0,0.7666,0.0001684400000000003,1.1636873245239259,0.18497848510742188,0.0,0.0018871279880834368,0.774,0.0002882000000000005,4.829067039489746,0.3260955810546875,0.0,0.005512872011916636
bn_n100_w6_uncertain_strong.bif,100,6,uncertain_strong,0.5,0.6,X78,1,0.5907365620717971,1.1007745265960693,288.48218727111816,181.4375,0.5950000000000001,0.0003675999999999998,1.2298853158950807,0.19657516479492188,0.0,0.00426343792820294,0.5922,0.0002597600000000004,5.177106261253357,0.35254669189453125,0.0,0.0014634379282028043
bn_n100_w6_uncertain_strong.bif,100,6,uncertain_strong,0.5,0.8,X78,1,0.7505591756298687,1.1195309162139893,2304.469774246216,1592.1875,0.7546,0.00014024000000000027,1.3013944149017334,0.20390701293945312,0.0,0.004040824370131313,0.7487,0.0003522100000000006,5.462598252296448,0.3613710403442383,0.0,0.0018591756298687034
bn_n100_w6_uniform.bif,100,6,uniform,0.25,0.6,X97,1,0.602943391202938,0.05297493934631348,1.0291118621826172,0.0,0.5929,0.00038829000000000066,1.197731375694275,0.18980026245117188,0.0,0.010043391202938068,0.6007,0.0006758100000000001,4.974220609664917,0.33806705474853516,0.0,0.0022433912029380387
bn_n100_w6_uniform.bif,100,6,uniform,0.25,0.8,X97,1,0.7720564114074082,0.05738425254821777,0.8906688690185547,0.0,0.7683,0.0002694100000000004,1.1088388442993165,0.18262100219726562,0.0,0.0037564114074082333,0.776,0.00023600000000000045,4.580171847343445,0.31850433349609375,0.0,0.003943588592591807
bn_n100_w6_uniform.bif,100,6,uniform,0.5,0.6,X97,1,0.5543111391519139,0.08071374893188477,72.48000907897949,148.4375,0.5593,0.00021120999999999908,1.1666975975036622,0.19331741333007812,0.0,0.004988860848086141,0.5542,0.000256759999999999,4.893063592910766,0.34293651580810547,0.0,0.00011113915191385271
bn_n100_w6_uniform.bif,100,6,uniform,0.5,0.8,X97,1,0.753151723246523,0.08512616157531738,72.45387172698975,152.5625,0.7534,0.00029924000000000053,1.2271127223968505,0.19247913360595703,0.0,0.0002482767534769392,0.7512000000000001,0.00014856000000000024,5.151564598083496,0.3440570831298828,0.0,0.0019517232465229295
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.6,X105,1,0.6486494118996264,0.0992896556854248,1.4534320831298828,0.0,0.6575,0.0002800500000000005,0.9662420272827148,0.2980155944824219,0.0,0.008850588100373535,0.6525000000000001,0.00022965000000000043,3.9855312585830687,0.41058826446533203,0.0,0.003850588100373642
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.25,0.8,X105,1,0.8160116990041416,0.1013491153717041,1.4530277252197266,0.0,0.8153,8.560999999999928e-05,0.943878960609436,0.2979164123535156,0.0,0.000711699004141586,0.8117000000000001,0.00019860999999999918,3.824139213562012,0.3992891311645508,0.0,0.004311699004141523
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.5,0.6,X105,1,0.5705570350280229,0.0948340892791748,9.757383346557617,0.0,0.5740999999999998,0.00020108999999999926,0.9640751838684082,0.3181800842285156,0.0,0.003542964971976925,0.5652,0.0002125599999999991,3.8971308946609495,0.4274301528930664,0.0,0.005357035028022872
bn_n200_w2_concentrated_bias_high.bif,200,2,concentrated_bias_high,0.5,0.8,X105,1,0.7993820241665374,0.10830926895141602,9.779905319213867,0.0,0.7843,0.00036161000000000065,0.93725745677948,0.3157539367675781,0.0,0.015082024166537367,0.7956000000000001,0.00015363999999999986,3.7780727624893187,0.4255228042602539,0.0,0.003782024166537279
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.6,X113,1,0.6186170578465646,0.11564993858337402,1.5149364471435547,0.0,0.6456000000000001,0.008507840000000001,0.9312443494796753,0.2970466613769531,0.0,0.02698294215343544,0.6226,0.008033240000000002,3.742920470237732,0.39457035064697266,0.0,0.00398294215343542
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.25,0.8,X113,1,0.845832560219141,0.1026153564453125,1.5067272186279297,0.0,0.8497,0.00012181000000000022,0.9670186042785645,0.2981147766113281,0.0,0.0038674397808590166,0.8484999999999999,0.00016385000000000032,3.9205925464630127,0.44586944580078125,0.0,0.0026674397808589267
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.5,0.6,X113,1,0.5535546812615934,0.08984804153442383,1.1923274993896484,0.0,0.5493,0.001057009999999999,0.98412926197052,0.3181419372558594,0.0,0.0042546812615933405,0.5619999999999999,0.00040819999999999886,3.966978120803833,0.4342966079711914,0.0,0.008445318738406593
bn_n200_w2_rigid_moderate.bif,200,2,rigid_moderate,0.5,0.8,X113,1,0.7865719228350819,0.11126923561096191,1.3806743621826172,0.0,0.7826000000000001,0.0009990400000000005,0.9592329978942871,0.3176536560058594,0.0,0.003971922835081854,0.7865,0.00023885000000000044,3.8561654567718504,0.42810916900634766,0.0,7.192283508195008e-05
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.6,X113,1,0.6359948785134416,0.09945178031921387,1.491835594177246,0.0,0.6716,0.04203064000000001,0.9564668416976929,0.2992830276489258,0.0,0.035605121486558367,0.5993999999999999,0.007081840000000001,3.957559084892273,0.4085845947265625,0.0,0.036594878513441675
bn_n200_w2_rigid_extreme.bif,200,2,rigid_extreme,0.25,0.8,X113,1,0.8233563458128088,0.10693120956420898,1.494612693786621,0.0,0.8864999999999998,0.02088925,0.9080690383911133,0.2975435256958008,0.0,0.06314365418719103,0.8096,0.008872039999999996,3.795091962814331,0.3997821807861328,0.0,0.013756345812808823
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,0.6,X71,1,0.6449418535909953,0.09685134887695312,1.482008934020996,0.0,0.637,0.0002744000000000005,0.98859121799469,0.2976198196411133,0.0,0.007941853590995307,0.6539000000000001,0.0005464900000000009,3.8297993898391725,0.4082508087158203,0.0,0.00895814640900483
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.25,0.8,X71,1,0.7953515138868331,0.10423159599304199,1.5355424880981445,0.0,0.806,0.0002495999999999994,0.986585283279419,0.318756103515625,0.0,0.010648486113166933,0.7793,0.00051701,3.8644169092178347,0.40372657775878906,0.0,0.016051513886833124
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.5,0.6,X71,1,0.6071826037810821,0.06828856468200684,1.123732566833496,0.0,0.6036999999999999,4.4010000000000075e-05,0.995643162727356,0.3152589797973633,0.0,0.0034826037810822275,0.6093,0.0003668100000000007,3.8579628705978393,0.43119239807128906,0.0,0.002117396218917822
bn_n200_w2_spread_bias_low.bif,200,2,spread_bias_low,0.5,0.8,X71,1,0.8229205391746575,0.09944629669189453,1.3336477279663086,0.0,0.8404,0.0012482399999999999,1.0085193395614624,0.3174257278442383,0.0,0.017479460825342574,0.8148000000000002,0.001586959999999999,3.9206418991088867,0.4591073989868164,0.0,0.00812053917465727
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.6,X17,1,0.5860474870629262,0.09844493865966797,1.4853630065917969,0.0,0.5851,0.00017469000000000032,0.9425461053848266,0.2951164245605469,0.0,0.0009474870629262444,0.5815,0.0002634499999999999,3.7574275493621827,0.3956918716430664,0.0,0.004547487062926181
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.25,0.8,X17,1,0.7895521758846037,0.09975981712341309,1.477614402770996,0.0,0.7902,0.00013616000000000021,0.98247389793396,0.29904651641845703,0.0,0.0006478241153963227,0.7795000000000001,9.025000000000016e-05,3.9253129720687867,0.40061378479003906,0.0,0.010052175884603609
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.5,0.6,X17,1,0.6425906466751683,0.0895390510559082,1.0830755233764648,0.0,0.6349,0.00044249000000000084,0.9516625881195069,0.3156709671020508,0.0,0.007690646675168278,0.6374000000000001,0.00029084000000000043,3.765841317176819,0.43070411682128906,0.0,0.00519064667516822
bn_n200_w2_spread_bias_high.bif,200,2,spread_bias_high,0.5,0.8,X17,1,0.8442890013188817,0.08979940414428711,9.86429500579834,8.1875,0.8474999999999999,9.285000000000017e-05,0.9596117973327637,0.3170900344848633,0.0,0.0032109986811181823,0.8459999999999999,0.0001170000000000002,3.8269551277160643,0.42466163635253906,0.0,0.0017109986811181255
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.6,X147,1,0.6424302498232944,0.08616232872009277,1.4573354721069336,0.0,0.6421,0.00022169000000000038,0.9445214033126831,0.29636096954345703,0.0,0.0003302498232944373,0.652,0.0002118000000000004,3.8596052646636965,0.3943042755126953,0.0,0.009569750176705583
bn_n200_w2_uncertain_moderate.bif,200,2,uncertain_moderate,0.25,0.8,X147,1,0.8354810226041426,0.09928512573242188,1.4958486557006836,0.0,0.8324999999999999,0.00013484999999999973,0.9118303298950196,0.29733753204345703,0.0,0.00298102260414268,0.8421000000000001,0.00018529000000000034,3.7018394470214844,0.38953590393066406,0.0,0.006618977395857484
