Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Number_Subnetworks,Max_Partition_Size,Max_Tensor_Size,Threshold_Distance,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,Exact_SDP_Original,Exact_Time_sec_Original,Exact_Peak_Memory_MB_Python_Original,Exact_Peak_Memory_MB_RSS_Original,Exact_SDP_Original_Status,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.7,X65,1,18,3,8,0.036105302721387234,0.6850171185068037,0.03988524689339101,0.7886486053466797,0.0,0.6850171185068039,0.1355893830768764,3.6252431869506836,0.0,OK,0.6786,0.00010343999999999924,0.9775330132106319,0.16810989379882812,0.0,0.0064171185068037095,0.6851,0.00010828999999999906,3.9417440741090104,0.27620697021484375,0.0,8.288149319635174e-05
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.8,X65,1,16,4,16,0.1369867278517588,0.8090315435246085,0.040284725138917565,0.7795619964599609,0.0,0.8090315435246085,0.12655786494724452,3.172313690185547,0.0,OK,0.8087,0.0001282099999999994,1.0374861030606553,0.16927719116210938,0.0,0.000331543524608513,0.8122999999999999,0.00011000999999999943,4.251780400495045,0.28984832763671875,0.0,0.0032684564753914236
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,0.9,X65,1,14,7,128,0.28756336162232154,0.9325347697074245,0.0423207120038569,0.8492031097412109,0.0,0.932534769707425,0.17080379696562886,2.811202049255371,0.0,OK,0.9341000000000002,6.32899999999994e-05,1.0408158356091008,0.16891860961914062,0.0,0.0015652302925756034,0.9327000000000002,3.4809999999999716e-05,4.211746629700064,0.31777477264404297,0.0,0.0001652302925756466
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.25,1.0,X65,1,15,5,32,0.2913986702786614,1.0,0.03314069309271872,0.7692089080810547,0.0,1.0,0.12194777489639819,3.0770416259765625,0.0,OK,1.0,0.0,1.0069454000797122,0.16968154907226562,0.0,0.0,1.0,0.0,4.068128265952692,0.28748321533203125,0.0,0.0
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.4,X65,1,15,11,2048,0.004941518163935843,0.43855305924165344,0.03732238686643541,0.6768169403076172,0.0,0.43855305924165366,0.19193214597180486,2.0112247467041016,0.0,OK,0.4298,0.0002939600000000002,1.0543717490043492,0.17996597290039062,0.0,0.008753059241653427,0.4471,0.0002126900000000001,4.280807712464593,0.2977142333984375,0.0,0.008546940758346555
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.5,X65,1,20,12,4096,0.09542871159984423,0.5122905170181832,0.03662829613313079,0.9813213348388672,0.0,0.5122905170181832,0.15041587711311877,2.544611930847168,0.0,OK,0.5158999999999999,0.0003530900000000006,1.0200679077301174,0.17724227905273438,0.0,0.003609482981816736,0.5098,0.00021196000000000035,4.136464729299769,0.29732608795166016,0.0,0.002490517018183147
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.6,X65,1,21,4,16,0.22670524007053194,0.6190704789994375,0.036134582944214344,0.5884914398193359,0.0,0.6190704789994375,0.13979083206504583,2.9024105072021484,0.0,OK,0.6163000000000001,0.0001606100000000003,1.0100647991988807,0.17677688598632812,0.0,0.002770478999437387,0.6219,0.00033529000000000057,4.04714337666519,0.3233823776245117,0.0,0.0028295210005625515
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.7,X65,1,15,8,256,0.10105550618482262,0.7276625044068219,0.037795811193063855,0.6269054412841797,0.0,0.7276625044068221,0.13016393105499446,1.9294986724853516,0.0,OK,0.7284999999999999,0.00013465000000000026,1.0796708329115063,0.18142318725585938,0.0,0.0008374955931780281,0.7295,0.0001730500000000003,4.351491855178028,0.306732177734375,0.0,0.00183749559317814
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.8,X65,1,23,5,32,0.1369867278517588,0.8090315435246085,0.03430001996457577,0.5766353607177734,0.0,0.8090315435246085,0.1563393271062523,3.1903343200683594,0.0,OK,0.8095000000000001,0.00010964999999999937,0.9806089574703947,0.17702102661132812,0.0,0.00046845647539162094,0.806,0.00012219999999999945,3.8881759247044103,0.287994384765625,0.0,0.0030315435246084377
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,0.9,X65,1,18,11,2048,0.2153865822318196,0.876402627157238,0.03969241096638143,0.7208080291748047,0.0,0.8764026294767553,0.6776050059124827,2.478163719177246,0.0,OK,0.8769,9.089000000000015e-05,1.0046628149459138,0.17885971069335938,0.0,0.0004973728427619672,0.8769,4.2690000000000074e-05,4.044458466116339,0.2945108413696289,0.0,0.0004973728427619672
bn_n100_w2_concentrated_bias_low.bif,100,2,concentrated_bias_low,0.5,1.0,X65,1,17,7,128,0.3893738846771685,0.9999999999999999,0.03523424710147083,0.5838212966918945,0.0,0.9999999999999999,0.13303181203082204,2.3592796325683594,0.0,OK,1.0,0.0,1.023165095411241,0.18000411987304688,0.0,1.1102230246251565e-16,1.0,0.0,4.109897473594174,0.29656505584716797,0.0,1.1102230246251565e-16
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.4,X76,1,16,4,16,0.08669402877726862,0.38055021546607315,0.03955124318599701,0.7683925628662109,0.0,0.38055021546524664,0.1289752630982548,3.1253347396850586,0.0,OK,0.3854000000000001,0.00013824000000000025,1.000301066157408,0.17216873168945312,0.0,0.004849784533926926,0.38050000000000006,0.00010645000000000019,4.174688103352674,0.2847747802734375,0.0,5.021546607308913e-05
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.5,X76,1,18,3,8,0.18398143641028208,0.5101224735679907,0.040171628119423985,0.7861766815185547,0.0,0.5101224735679908,0.1340201951097697,3.5250844955444336,0.0,OK,0.5109999999999999,0.0002660000000000005,0.940203707665205,0.16622543334960938,0.0,0.0008775264320092235,0.5067999999999999,8.896000000000015e-05,3.901363753224723,0.27899169921875,0.0,0.003322473567990758
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.6,X76,1,18,6,64,0.17495115328039235,0.6032263350119504,0.04089913284406066,0.8000545501708984,0.0,0.6032263350117253,0.1395615132059902,3.3754806518554688,0.0,OK,0.6054,0.00018044000000000033,0.9726946200942621,0.16842269897460938,0.0,0.002173664988049606,0.6004,0.00018624000000000033,4.07316959190648,0.31986522674560547,0.0,0.0028263350119503983
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.7,X76,1,16,3,8,0.24105196648119664,0.7103928484019747,0.041685607051476836,0.8372631072998047,0.0,0.7103928484019751,0.12686607893556356,2.908407211303711,0.0,OK,0.7081,7.829000000000013e-05,1.0309821223374456,0.17314529418945312,0.0,0.0022928484019747453,0.711,8.220000000000015e-05,4.335068837041035,0.2868509292602539,0.0,0.0006071515980252684
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.8,X76,1,15,4,16,0.3324915097009892,0.8322486497950813,0.04008111311122775,0.8082189559936523,0.0,0.8322486497957919,0.13537621102295816,3.056849479675293,0.0,OK,0.8288,0.0007983599999999995,0.9659071546047926,0.17072772979736328,0.0,0.0034486497950813044,0.8382,0.0006779600000000002,4.010253484663553,0.2787485122680664,0.0,0.0059513502049186595
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,0.9,X76,1,17,3,8,0.4279433971637764,0.9254022883712647,0.04031313909217715,0.7995443344116211,0.0,0.9254022883712653,0.136230681091547,3.3673954010009766,0.0,OK,0.9234,5.1840000000000086e-05,0.9732178332982585,0.16885089874267578,0.0,0.0020022883712647044,0.9236000000000001,4.5040000000000084e-05,4.021287105092779,0.2843055725097656,0.0,0.0018022883712646154
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.25,1.0,X76,1,17,4,16,0.49999996665706425,0.9999999999999999,0.03969050501473248,0.7721853256225586,0.0,0.9999999999999999,0.12290784204378724,3.326798439025879,0.0,OK,1.0,0.0,0.9931000200100243,0.16885089874267578,0.0,1.1102230246251565e-16,1.0,0.0,4.120187241095119,0.28574466705322266,0.0,1.1102230246251565e-16
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.5,0.4,X76,1,25,10,1024,0.022038419214478244,0.44127942871400966,0.034165238961577415,0.573826789855957,0.0,0.4412794287137672,0.1724988529458642,3.102688789367676,0.0,OK,0.45289999999999997,0.00036269000000000026,0.9694201969308779,0.17573261260986328,0.0,0.011620571285990311,0.44620000000000004,0.0006863600000000006,3.939826418622397,0.2865772247314453,0.0,0.004920571285990383
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.5,0.5,X76,1,22,8,256,0.028627611886249404,0.4585814138907334,0.031756899086758494,0.5583410263061523,0.0,0.4585814138938548,0.15473511395975947,2.8008575439453125,0.0,OK,0.46020000000000005,0.0003935599999999997,0.9652890692930669,0.17693805694580078,0.0,0.0016185861092666287,0.4542,0.00092016,3.960456954082474,0.2945213317871094,0.0,0.004381413890733432
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.5,0.6,X76,1,20,16,65536,0.22735660485829134,0.5682997088500266,0.038500047056004405,9.387312889099121,0.0,0.5682997088494811,0.14228013693355024,2.6853036880493164,0.0,OK,0.5630000000000001,9.239999999999925e-05,0.9725219174521044,0.17423725128173828,0.0,0.005299708850026508,0.5772,0.0002093599999999991,3.9524425702169537,0.29012489318847656,0.0,0.008900291149973483
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.5,0.7,X76,1,16,17,131072,0.15811730863289253,0.6560070522473853,0.046256062807515264,18.40671443939209,8.1875,0.6560070524566813,2.658739113016054,1.9469003677368164,0.0,OK,0.7495,0.009435449999999996,1.0487922731088475,0.18198871612548828,0.0,0.09349294775261474,0.6433000000000001,0.0006074099999999996,4.2516581764444705,0.2994556427001953,0.0,0.01270705224738522
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.5,0.8,X76,1,20,10,1024,0.352973973053601,0.8493870412563319,0.039382196962833405,0.6913213729858398,0.0,0.8493870415424337,0.20172603498212993,2.430050849914551,0.0,OK,0.8497999999999999,0.00050676,0.9932843059767038,0.17606067657470703,0.0,0.00041295874366797936,0.842,0.0008132000000000004,4.008866729051806,0.2944192886352539,0.0,0.007387041256331939
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.5,0.9,X76,1,15,10,1024,0.3516499248082202,0.8848876952986502,0.03933368483558297,0.6574392318725586,0.0,0.884887696990981,0.7241640109568834,1.909759521484375,0.0,OK,0.8937000000000002,0.0002866100000000005,1.0693019757745788,0.18285846710205078,0.0,0.008812304701349971,0.8781000000000001,0.0001742900000000003,4.393541338387877,0.3073139190673828,0.0,0.006787695298650087
bn_n100_w2_rigid_extreme.bif,100,2,rigid_extreme,0.5,1.0,X76,1,20,9,512,0.49531688002435903,0.9968029417851745,0.03723954502493143,0.6338491439819336,0.0,0.9968029417846098,0.219405418029055,2.4858837127685547,0.0,OK,0.9978,2.360000000000004e-06,0.9919984728097916,0.17678546905517578,0.0,0.0009970582148255414,0.9978999999999999,2.6900000000000047e-06,4.071343403635547,0.29448890686035156,0.0,0.0010970582148254193
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.25,0.4,X44,1,15,5,32,0.15892772440857206,0.4242862293031871,0.03935384494252503,0.7894124984741211,0.0,0.4242862293031869,0.11928668292239308,3.0692596435546875,0.0,OK,0.4237,0.0002010100000000001,0.9934624457033351,0.16744709014892578,0.0,0.0005862293031870802,0.43200000000000005,0.00010680000000000017,4.126062438706867,0.2931632995605469,0.0,0.007713770696812949
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.25,0.5,X44,1,17,3,8,0.038068728185448264,0.4549459206233213,0.03935359721072018,0.7728490829467773,0.0,0.4549459206233215,0.12171830306760967,3.564812660217285,0.0,OK,0.4542,0.00026395999999999977,0.9228974608471617,0.16590595245361328,0.0,0.0007459206233212945,0.45389999999999997,0.00023608999999999994,3.7420609689317645,0.2691049575805664,0.0,0.001045920623321317
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.25,0.6,X44,1,13,4,16,0.006148459021565245,0.5775406435714667,0.04104368505068123,0.8159017562866211,0.0,0.5775406435714666,0.12374012009240687,2.756074905395508,0.0,OK,0.5795999999999999,0.00017263999999999984,0.9725838740821928,0.16636371612548828,0.0,0.0020593564285331656,0.5760000000000001,0.00018859999999999981,3.981546618021093,0.28341007232666016,0.0,0.00154064357146666
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.25,0.7,X44,1,22,2,4,0.110889035258252,0.6905079241712101,0.029388888040557504,0.7899389266967773,0.0,0.69050792417121,0.1591382280457765,4.536279678344727,0.0,OK,0.6869,0.00012188999999999915,0.9151431798236445,0.16525745391845703,0.0,0.0036079241712101418,0.6873,9.16099999999992e-05,3.7121388673083855,0.2710123062133789,0.0,0.0032079241712100748
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.25,0.8,X44,1,15,3,8,0.08280276485782101,0.7738469312184858,0.03461370104923844,0.8098134994506836,0.0,0.7738469312184861,0.13220188207924366,3.151688575744629,0.0,OK,0.7743,0.00021041000000000037,1.0154807446990162,0.16803455352783203,0.0,0.0004530687815141876,0.7697,5.72100000000001e-05,4.144988239952363,0.2870187759399414,0.0,0.00414693121848575
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.25,0.9,X44,1,16,7,128,0.12787951271929654,0.9077168293609909,0.04162359400652349,0.8476018905639648,0.0,0.9077168293609917,0.18050203192979097,3.210202217102051,0.0,OK,0.9106000000000002,1.184000000000002e-05,0.9720603049034253,0.16875934600830078,0.0,0.002883170639009336,0.9066000000000001,5.904000000000009e-05,3.9501384828006847,0.2792215347290039,0.0,0.0011168293609907787
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.25,1.0,X44,1,15,6,64,0.2717127921724939,0.9999999999999999,0.042633322067558765,0.8527212142944336,0.0,0.9999999999999999,0.12679792009294033,2.8623008728027344,0.0,OK,1.0,0.0,1.1183523503830657,0.17760944366455078,0.0,1.1102230246251565e-16,1.0,0.0,4.614730571280234,0.3227043151855469,0.0,1.1102230246251565e-16
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.5,0.4,X44,1,17,15,32768,0.02530895729392324,0.4446094239781434,0.03762660501524806,4.925459861755371,0.0,0.44460942397814346,0.13961645308881998,2.346914291381836,0.0,OK,0.4502,0.0001157600000000002,0.993829282396473,0.17908954620361328,0.0,0.005590576021856586,0.4471,0.0003156900000000003,4.072476556501352,0.29154396057128906,0.0,0.002490576021856594
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.5,0.5,X44,1,19,12,4096,0.04199756498448548,0.5271018808493723,0.0982001458760351,1.0215654373168945,0.0,0.5271018809025906,38.90710697090253,2.853407859802246,0.0,OK,0.5298,0.0004957599999999999,0.9492834040895104,0.17576313018798828,0.0,0.002698119150627787,0.5168,0.00037976000000000074,3.8498391745844858,0.2897815704345703,0.0,0.010301880849372225
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.5,0.6,X44,1,14,21,2097152,0.12285194598047622,0.6038196847924842,0.14484479604288936,288.43634700775146,826.9375,0.6038196847924842,0.13704891107045114,1.7251615524291992,0.0,OK,0.5986,0.00023944000000000043,1.0568435626570136,0.18217182159423828,0.0,0.005219684792484136,0.6087,0.0003242100000000005,4.316960857389494,0.30680179595947266,0.0,0.004880315207515862
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.5,0.7,X44,1,20,8,256,0.31240257319853726,0.7005582708842317,0.036009137984365225,0.6244497299194336,0.0,0.7005582708842315,0.15196913806721568,2.7700347900390625,0.0,OK,0.6931,0.00014148999999999932,0.9563871955964715,0.17583179473876953,0.0,0.007458270884231677,0.6977,0.00024160999999999923,3.905437643872574,0.29412174224853516,0.0,0.0028582708842317395
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.5,0.8,X44,1,22,8,256,0.180520849273352,0.8229608394662554,0.03769636293873191,0.6454687118530273,0.0,0.8229608394662551,0.19408880500122905,3.0552749633789062,0.0,OK,0.8245999999999999,0.0002332399999999998,0.9659404939273373,0.17596912384033203,0.0,0.001639160533744466,0.8225,0.000529049999999999,3.932852252176963,0.29146671295166016,0.0,0.00046083946625541383
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.5,0.9,X44,1,26,6,64,0.2579442466464712,0.9457605253532229,0.03523704595863819,0.5965337753295898,0.0,0.9457605253532234,0.18213256914168596,3.5043697357177734,0.0,OK,0.9456999999999999,7.920999999999956e-05,0.9657795228529722,0.17574787139892578,0.0,6.052535322298436e-05,0.9459,4.468999999999977e-05,3.9134470872581004,0.2910480499267578,0.0,0.00013947464677710464
bn_n100_w2_rigid_moderate.bif,100,2,rigid_moderate,0.5,1.0,X44,1,23,12,4096,0.44500083932027823,1.0,0.024591299006715417,0.9815587997436523,0.0,1.0,0.16308858594857156,3.202071189880371,0.0,OK,1.0,0.0,0.9620467371772975,0.17657184600830078,0.0,0.0,1.0,0.0,3.8887059255270287,0.2890033721923828,0.0,0.0
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.4,X2,1,15,6,64,0.0019574376137899696,0.42133022232806455,0.038889382034540176,0.7702016830444336,0.0,0.4213302223280646,0.12151701794937253,2.8666372299194336,0.0,OK,0.4187,0.0001898099999999998,1.0228083750233055,0.16928577423095703,0.0,0.0026302223280645354,0.42119999999999996,0.00022515999999999986,4.207214863132686,0.2914285659790039,0.0,0.00013022232806458867
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.5,X2,1,18,3,8,0.14265385026446586,0.5469387707740896,0.03940830798819661,0.7891607284545898,0.0,0.5469387707740896,0.131426848936826,3.6418981552124023,0.0,OK,0.5441,0.00022988999999999982,0.9147864939644933,0.16492176055908203,0.0,0.0028387707740895607,0.5521,0.0001318899999999994,3.6567419862141834,0.2715768814086914,0.0,0.005161229225910446
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.6,X2,1,20,2,4,0.13207790928974006,0.6203699632868519,0.037704758113250136,0.7769842147827148,0.0,0.6203699632868521,0.1418179189786315,4.04859733581543,0.0,OK,0.6229,0.00017909000000000035,0.9243486212333665,0.16478443145751953,0.0,0.0025300367131481094,0.6249,0.00014689000000000027,3.6095332937315106,0.26735782623291016,0.0,0.004530036713148111
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.7,X2,1,20,3,8,0.14955734138221588,0.6917585279786453,0.03911193506792188,0.7858495712280273,0.0,0.6917585279786457,0.1446482320316136,3.90155029296875,0.0,OK,0.6928000000000001,0.00024575999999999906,0.9826903121778742,0.16965198516845703,0.0,0.001041472021354739,0.6884999999999999,0.0002728499999999991,4.010175032378174,0.2860879898071289,0.0,0.0032585279786454535
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.8,X2,1,17,4,16,0.24333508965272554,0.8375653513411166,0.037269112188369036,0.7658529281616211,0.0,0.8375653513411164,0.12286923010833561,3.1694259643554688,0.0,OK,0.8351,0.00012569000000000024,1.0068625502288342,0.17214679718017578,0.0,0.002465351341116695,0.8407,8.121000000000015e-05,4.107027366175316,0.2848682403564453,0.0,0.0031346486588833544
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,0.9,X2,1,15,5,32,0.456939077809289,0.9389399290230461,0.0398765099234879,0.7782125473022461,0.0,0.9389399290230466,0.12077391101047397,3.0624046325683594,0.0,OK,0.9390999999999998,4.7889999999999496e-05,0.9535505413310602,0.16504383087158203,0.0,0.00016007097695369676,0.9384,8.063999999999926e-05,3.8932300412794576,0.2781839370727539,0.0,0.0005399290230461151
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.25,1.0,X2,1,20,3,8,0.4189395396405494,1.0,0.039058137917891145,0.7935476303100586,0.0,1.0,0.13732482283376157,4.0002288818359375,0.0,OK,1.0,0.0,0.8990821230225265,0.16476917266845703,0.0,0.0,1.0,0.0,3.6210021486738695,0.27573490142822266,0.0,0.0
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.5,0.4,X2,1,22,5,32,0.0683639181436122,0.35684661108639126,0.035485363099724054,0.6136388778686523,0.0,0.3568466110863914,0.17979715298861265,2.8872909545898438,0.0,OK,0.3631,0.0002584900000000002,0.9875929557019845,0.17677783966064453,0.0,0.006253388913608715,0.3553,0.00024200999999999997,3.9193593498319386,0.2903909683227539,0.0,0.0015466110863912585
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.5,0.5,X2,1,20,7,128,0.13346209153237387,0.46207951477071685,0.035412057070061564,0.6116399765014648,0.0,0.46207951477071685,0.15881723491474986,2.7636327743530273,0.0,OK,0.46840000000000004,0.00029123999999999974,0.9475652010878548,0.17629718780517578,0.0,0.00632048522928319,0.4636,0.0002316399999999998,3.852465486666188,0.2863016128540039,0.0,0.0015204852292831639
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.5,0.6,X2,1,20,8,256,0.13207790928974006,0.6473818786548864,0.03302576206624508,0.5510320663452148,0.0,0.6473818787856771,0.3254564499948174,2.768980026245117,0.0,OK,0.6473,0.00018981000000000033,0.9852630333043635,0.17722034454345703,0.0,8.187865488640256e-05,0.6458000000000002,0.0002273600000000004,3.9208855698350815,0.29166507720947266,0.0,0.0015818786548862374
bn_n100_w2_spread_bias_high.bif,100,2,spread_bias_high,0.5,0.7,X2,1,14,12,4096,0.11747692393532005,0.6762148700359087,0.1482989750802517,0.9665594100952148,0.0,0.6762148739250806,62.3703649349045,1.962921142578125,0.0,OK,0.6782,0.0001903599999999994,1.022752185468562,0.17895984649658203,0.0,0.001985129964091281,0.6815,0.00026364999999999885,4.10849413475953,0.3128395080566406,0.0,0.005285129964091251
