Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Number_Subnetworks,Max_Partition_Size,Max_Tensor_Size,Threshold_Distance,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,Exact_SDP_Original,Exact_Time_sec_Original,Exact_Peak_Memory_MB_Python_Original,Exact_Peak_Memory_MB_RSS_Original,Exact_SDP_Original_Status,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n200_w6_uniform.bif,200,6,uniform,0.25,0.4,X150,1,25,8,256,0.006850678943436939,0.41663022556646157,0.09471095306798816,1.6939659118652344,0.0,0.4166302255664613,0.4430371541529894,10.046653747558594,0.0,OK,0.42469999999999997,0.0001534099999999998,1.1021482446696609,0.30721569061279297,0.0,0.008069774433538401,0.4203,0.0002382100000000002,4.392748051555827,0.4601001739501953,0.0,0.003669774433538442
bn_n200_w6_uniform.bif,200,6,uniform,0.25,0.5,X150,1,25,9,512,0.050341618655213694,0.528978674716233,0.09690264402888715,1.6876792907714844,0.0,0.528978674716233,0.43458294100128114,9.496552467346191,0.0,OK,0.5356,0.00017244000000000032,1.1665397482924162,0.31295299530029297,0.0,0.00662132528376691,0.519,0.0002466000000000004,4.679764383216389,0.4719257354736328,0.0,0.009978674716233038
bn_n200_w6_uniform.bif,200,6,uniform,0.25,0.6,X150,1,18,17,131072,0.09273472705517916,0.6490703355343763,0.10015126597136259,19.04336452484131,0.0,0.6490703355343767,0.32662358507514,7.547759056091309,0.0,OK,0.6463,0.0003574100000000006,1.1420109539991246,0.31135082244873047,0.0,0.0027703355343763336,0.6471,0.00020849000000000033,4.585836251685396,0.4687519073486328,0.0,0.0019703355343763107
bn_n200_w6_uniform.bif,200,6,uniform,0.25,0.7,X150,1,26,10,1024,0.25185602496789605,0.7389891145782823,0.09525710390880704,1.7178382873535156,0.0,0.7389891145782825,1.1839823010377586,9.721565246582031,0.0,OK,0.7342000000000001,0.00034236000000000065,1.1583759696688503,0.30630016326904297,0.0,0.004789114578282239,0.7335,0.0005178499999999996,4.65068028701935,0.46579647064208984,0.0,0.0054891145782822726
bn_n200_w6_uniform.bif,200,6,uniform,0.25,0.8,X150,1,31,7,128,0.13249252777580878,0.8429790122332095,0.09445432107895613,1.635207176208496,0.0,0.8429790122332097,0.46696772496216,11.70976448059082,0.0,OK,0.8404999999999999,6.045000000000011e-05,1.10917159949895,0.30851268768310547,0.0,0.0024790122332095654,0.8413,6.681000000000011e-05,4.452406925428659,0.4603290557861328,0.0,0.0016790122332094315
bn_n200_w6_uniform.bif,200,6,uniform,0.25,0.9,X150,1,23,8,256,0.22974520717124658,0.926809870868013,0.09365223697386682,1.6504507064819336,0.0,0.9268098708680136,0.39959493605419993,8.76731014251709,0.0,OK,0.931,4.079999999999958e-05,1.1954176839441062,0.3137998580932617,0.0,0.004190129131987019,0.9263999999999999,5.5240000000000095e-05,4.719104719394818,0.4741840362548828,0.0,0.0004098708680131402
bn_n200_w6_uniform.bif,200,6,uniform,0.25,1.0,X150,1,28,7,128,0.16298617822618233,0.9935202324317337,0.09349492401815951,1.6779899597167969,0.0,0.9935202324317342,0.4325197928119451,10.435288429260254,0.0,OK,0.9935,5.6500000000000094e-06,1.1570017796242609,0.3096799850463867,0.0,2.023243173365774e-05,0.9939,1.2890000000000024e-05,4.619085466163233,0.4636859893798828,0.0,0.0003797675682662982
bn_n200_w6_uniform.bif,200,6,uniform,0.5,0.5,X150,1,20,18,262144,0.0442577652595425,0.5080417524254898,0.20471218088641763,42.90788173675537,41.1875,0.5080420847265872,108.75759764597751,4.5162153244018555,0.0,OK,0.5126999999999999,0.0005308100000000009,1.151146926661022,0.32807445526123047,0.0,0.004658247574510166,0.5169,0.0004858900000000008,4.583937933552079,0.4910144805908203,0.0,0.008858247574510258
bn_n200_w6_uniform.bif,200,6,uniform,0.5,0.6,X150,1,28,19,524288,0.11824934243132224,0.6389794662183518,0.11810507695190609,73.09771633148193,53.5625,0.6389794662183521,0.47273933817632496,5.666484832763672,0.0,OK,0.6432,0.0003743600000000006,1.1420553521485999,0.33028697967529297,0.0,0.004220533781648217,0.6378,0.00060676,4.546356723783537,0.4929065704345703,0.0,0.0011794662183517435
bn_n200_w6_uniform.bif,200,6,uniform,0.5,0.7,X150,1,25,19,524288,0.028942696843698656,0.6566202624932858,0.1329283721279353,108.8673620223999,202.75,0.6566202624932858,0.5035263651516289,5.034790992736816,0.0,OK,0.6549,0.0013584899999999995,1.1487635131226852,0.3270902633666992,0.0,0.001720262493285718,0.6592,0.0010245599999999994,4.5763174969004465,0.4989032745361328,0.0,0.0025797375067142525
bn_n200_w6_uniform.bif,200,6,uniform,0.5,0.8,X150,1,20,26,67108864,0.22289022555050642,0.7908147581582954,3.2221658090129495,9217.645327568054,26580.8125,0.7908147581582958,0.6006250109057873,4.6017656326293945,0.0,OK,0.7872999999999999,0.0004448099999999998,1.1451521401992069,0.34609127044677734,0.0,0.0035147581582954945,0.7944,0.00020923999999999964,4.604862958798185,0.4980030059814453,0.0,0.0035852418417046117
bn_n200_w6_uniform.bif,200,6,uniform,0.5,0.9,X150,1,30,21,2097152,0.1953215045791017,0.8934613347013262,0.6948959671426564,288.8667058944702,707.3125,0.8934613347013262,429.9919612831436,6.376773834228516,0.0,OK,0.8878999999999999,0.00014369000000000027,1.1121574287069962,0.3293638229370117,0.0,0.005561334701326248,0.8875,0.00017765000000000028,4.431141416006722,0.48595619201660156,0.0,0.005961334701326204
bn_n200_w6_uniform.bif,200,6,uniform,0.5,1.0,X150,1,32,22,4194304,0.318218114965357,1.0,0.30535823898389935,577.0363492965698,1555.375,1.0,0.5895030030515045,6.718137741088867,0.0,OK,1.0,0.0,1.1234217878896744,0.33054637908935547,0.0,0.0,1.0,0.0,4.493360467883758,0.4869251251220703,0.0,0.0
