threshold,threshold_distance,number_subnetworks,n_hidden,max_partition_size,max_partition_tensor_size,exact_time_sec,exact_peak_memory_mb,exact_success,mcmc_avg_time_sec,mcmc_peak_memory_mb,mcmc_avg_estimate,mcmc_success,pt_avg_time_sec,pt_peak_memory_mb,pt_avg_estimate,pt_success,exact_peak_rss_mb,exact_sdp_result,exact_time_sec_original,exact_peak_memory_mb_original,exact_peak_rss_mb_original,exact_success_original,exact_sdp_result_original,mcmc_error,pt_error
0.7,0.24272889615840887,32,100,20,1048576,0.11318370094522834,144.74710845947266,True,1.0983537424355745,1.3440093994140625,0.9394,True,4.16733177639544,1.1472158432006836,0.9338000000000001,True,396.25,0.93671479190076,0.6281291760969907,7.177486419677734,0.0,True,0.9367147919007602,0.0026852080992399996,0.0029147919007599388
0.8,0.34272889615840896,32,100,20,1048576,0.15044687199406326,144.74710845947266,True,1.0996511614881457,1.3440170288085938,1.0,True,4.13854582211934,1.1407394409179688,1.0,True,395.75,0.9999999999999999,0.5116972720716149,7.177417755126953,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.9,0.44272889615840894,32,100,20,1048576,0.1460654349066317,144.7471694946289,True,1.1012953950092197,1.3440093994140625,1.0,True,4.148203510371968,1.1408004760742188,1.0,True,395.25,0.9999999999999999,0.5130963250994682,7.177417755126953,0.0,True,0.9999999999999999,1.1102230246251565e-16,1.1102230246251565e-16
0.5,0.18961703368821836,37,100,15,32768,0.09725687000900507,5.546913146972656,True,1.0870630990248173,1.2950210571289062,0.8992000000000001,True,4.110997102828696,1.0894851684570312,0.899,True,0.0,0.8918661416466573,0.6011896829586476,8.909133911132812,0.0,True,0.8918661416466576,0.00733385835334277,0.007133858353342681
0.6,0.28961703368821834,37,100,15,32768,0.0624488340690732,5.546913146972656,True,1.0924025490880012,1.2950210571289062,1.0,True,4.1235514502506705,1.0895462036132812,1.0,True,0.0,1.0,0.5918106359895319,8.909133911132812,0.0,True,1.0,0.0,0.0
0.7,0.3896170336882183,37,100,15,32768,0.09420430287718773,5.546913146972656,True,1.0850919640157373,1.2950210571289062,1.0,True,4.101783407619223,1.0895462036132812,1.0,True,0.0,1.0,0.5915963079314679,8.909133911132812,0.0,True,1.0,0.0,0.0
0.8,0.4896170336882184,37,100,15,32768,0.09416833682917058,5.546913146972656,True,1.0886215684004128,1.2950286865234375,1.0,True,4.098408082220703,1.0895462036132812,1.0,True,0.0,1.0,0.5905557388905436,8.909133911132812,0.0,True,1.0,0.0,0.0
0.9,0.5896170336882184,37,100,15,32768,0.09798499615862966,5.546913146972656,True,1.0798937569838016,1.2950210571289062,1.0,True,4.112528392253443,1.0895462036132812,1.0,True,0.0,1.0,0.5923294660169631,8.909133911132812,0.0,True,1.0,0.0,0.0
0.5,0.27589174005585104,32,100,19,524288,0.10948094096966088,120.68222045898438,True,1.095566886011511,1.2800827026367188,1.0,True,4.145057211210951,1.076904296875,1.0,True,370.625,1.0,0.4947797718923539,7.683511734008789,0.0,True,1.0,0.0,0.0
0.6,0.375891740055851,32,100,19,524288,0.142200370086357,120.68215942382812,True,1.0902951578143985,1.2801437377929688,1.0,True,4.123965589655564,1.07696533203125,1.0,True,370.125,1.0,0.49205094506032765,7.683511734008789,0.0,True,1.0,0.0,0.0
0.7,0.475891740055851,32,100,19,524288,0.13861754699610174,120.68222045898438,True,1.0966532676480711,1.2801437377929688,1.0,True,4.140352116618305,1.0769729614257812,1.0,True,369.625,1.0,0.4919667299836874,7.683511734008789,0.0,True,1.0,0.0,0.0
0.8,0.5758917400558511,32,100,19,524288,0.14194455882534385,120.68222045898438,True,1.099571732338518,1.2801437377929688,1.0,True,4.124136447999627,1.07696533203125,1.0,True,369.125,1.0,0.4968141671270132,7.683511734008789,0.0,True,1.0,0.0,0.0
0.9,0.6758917400558511,32,100,19,524288,0.14152435096912086,120.68222045898438,True,1.0854915360920132,1.2801437377929688,1.0,True,4.143339110026136,1.0770339965820312,1.0,True,368.625,1.0,0.4909756591077894,7.683511734008789,0.0,True,1.0,0.0,0.0
0.5,0.2544411619129734,37,100,13,8192,0.09099901304580271,2.0718612670898438,True,1.1053118163719773,1.3012542724609375,1.0,True,4.219328423589468,1.0980300903320312,1.0,True,0.0,1.0,0.5654503859113902,8.286506652832031,0.0,True,1.0,0.0,0.0
0.6,0.35444116191297337,37,100,13,8192,0.08995182090438902,2.0718002319335938,True,1.1019683487247676,1.3012542724609375,1.0,True,4.150101970881224,1.0980300903320312,1.0,True,0.0,1.0,0.5732425800524652,8.286506652832031,0.0,True,1.0,0.0,0.0
0.7,0.45444116191297335,37,100,13,8192,0.08870722493156791,2.0718002319335938,True,1.092450908012688,1.3012542724609375,1.0,True,4.158573945565149,1.0979690551757812,1.0,True,0.0,1.0,0.5536998440511525,8.286506652832031,0.0,True,1.0,0.0,0.0
0.8,0.5544411619129734,37,100,13,8192,0.09152551903389394,2.0718612670898438,True,1.094616317609325,1.3012542724609375,1.0,True,4.160052086599171,1.0980300903320312,1.0,True,0.0,1.0,0.5622126329690218,8.286506652832031,0.0,True,1.0,0.0,0.0
0.9,0.6544411619129734,37,100,13,8192,0.09131931909359992,2.0718002319335938,True,1.0871100218035281,1.3012542724609375,1.0,True,4.1471664438024165,1.0979690551757812,1.0,True,0.0,1.0,0.5633876610081643,8.286506652832031,0.0,True,1.0,0.0,0.0
0.5,0.012729439909719642,37,100,15,32768,0.1229549830313772,5.511222839355469,True,1.090269919577986,1.4065780639648438,0.513,True,4.123531157290563,1.203338623046875,0.5322000000000001,True,0.0,0.527531704027573,24.989535018103197,8.537952423095703,0.0,True,0.5275317040275723,0.014531704027572978,0.004668295972427128
0.6,0.08727056009028034,37,100,15,32768,0.11706490209326148,5.511222839355469,True,1.0934727968182414,1.4065170288085938,0.7664,True,4.118850049655885,1.2144155502319336,0.7779999999999999,True,0.0,0.7739512859620432,19.51983857504092,8.537952423095703,0.0,True,0.7739512859620431,0.0075512859620432415,0.004048714037956702
0.7,0.1872705600902803,37,100,15,32768,0.11715232790447772,5.511360168457031,True,1.0861385660246015,1.4065780639648438,0.8950000000000001,True,4.112609914364294,1.203399658203125,0.8912000000000001,True,0.0,0.8894095017287442,20.46661174390465,8.537952423095703,0.0,True,0.8894095017287439,0.005590498271255906,0.0017904982712558803
0.8,0.2872705600902804,37,100,15,32768,0.06604479998350143,5.5111541748046875,True,1.0864213529042899,1.4065780639648438,1.0,True,4.117352572549135,1.203338623046875,1.0,True,0.0,1.0,0.5706891370937228,8.537952423095703,0.0,True,1.0,0.0,0.0
0.9,0.3872705600902804,37,100,15,32768,0.09352109604515135,5.51129150390625,True,1.094186639180407,1.4065780639648438,1.0,True,4.124274872569368,1.203338623046875,1.0,True,0.0,1.0,0.5667168369982392,8.537952423095703,0.0,True,1.0,0.0,0.0
0.5,0.030059954840955583,29,100,23,8388608,0.5129137919284403,1152.7463569641113,True,1.1078146452084183,1.3350677490234375,0.6192,True,4.211885969806462,1.1318435668945312,0.6064,True,3301.75,0.611987930375575,0.6788025489076972,6.640795707702637,0.0,True,0.611987930375575,0.007212069624424999,0.005587930375574923
0.6,0.0699400451590444,29,100,23,8388608,0.5111925629898906,1152.7464179992676,True,1.0921143210027366,1.3351287841796875,0.7253999999999999,True,4.227242140751332,1.1318435668945312,0.7392,True,3301.25,0.7336329980415502,0.6417665048502386,6.640795707702637,0.0,True,0.7336329980415504,0.00823299804155031,0.005567001958449724
0.7,0.16994004515904437,29,100,23,8388608,0.5001784400083125,1152.7464179992676,True,1.100039782980457,1.3351287841796875,0.9458,True,4.2044596273917705,1.1317825317382812,0.95,True,3300.8125,0.9497888288110165,0.5820829439908266,6.640795707702637,0.0,True,0.9497888288110168,0.003988828811016476,0.0002111711889835055
0.8,0.26994004515904446,29,100,23,8388608,0.500344516010955,1152.7463569641113,True,1.09641880444251,1.3350677490234375,1.0,True,4.208628494758159,1.1317825317382812,1.0,True,3300.3125,1.0,0.553806713083759,6.640795707702637,0.0,True,1.0,0.0,0.0
0.9,0.36994004515904444,29,100,23,8388608,0.5015560879837722,1152.7464179992676,True,1.1015781804453582,1.3351287841796875,1.0,True,4.209186662686989,1.1318435668945312,1.0,True,3300.0625,1.0,0.5593394069001079,6.640795707702637,0.0,True,1.0,0.0,0.0
0.5,0.08348632838492248,41,100,11,2048,0.11215469986200333,1.206038475036621,True,1.0996878863777966,1.4071502685546875,0.6894,True,4.082635575020686,1.2039947509765625,0.6961999999999999,True,0.0,0.6852321972670196,25.077371740946546,9.63431453704834,0.0,True,0.6852321972670194,0.004167802732980452,0.01096780273298037
0.6,0.18348632838492246,41,100,11,2048,0.1025115258526057,1.2024307250976562,True,1.0738803426735104,1.4071502685546875,0.8792,True,4.082479708082974,1.2039871215820312,0.8704000000000001,True,0.0,0.8774917051829265,13.401027334155515,9.63431453704834,0.0,True,0.8774917051829266,0.0017082948170734635,0.0070917051829264555
0.7,0.28348632838492244,41,100,11,2048,0.08301874599419534,1.2024307250976562,True,1.0755403228569775,1.4071502685546875,1.0,True,4.096862295595929,1.2039871215820312,1.0,True,0.0,1.0,0.6099853690247983,9.634383201599121,0.0,True,1.0,0.0,0.0
0.8,0.3834863283849225,41,100,11,2048,0.08460063789971173,1.2024307250976562,True,1.0872805996332318,1.4071502685546875,1.0,True,4.125244545377791,1.2039947509765625,1.0,True,0.0,1.0,0.5784677991177887,9.63431453704834,0.0,True,1.0,0.0,0.0
0.9,0.4834863283849225,41,100,11,2048,0.08583262911997736,1.2024383544921875,True,1.0736863117199391,1.4071502685546875,1.0,True,4.087712831050157,1.2039947509765625,1.0,True,0.0,1.0,0.6072681711521,9.634383201599121,0.0,True,1.0,0.0,0.0
0.5,0.18306632242948045,35,100,23,8388608,0.5356002578046173,1152.7502632141113,True,1.0851796325761824,1.3499984741210938,1.0,True,4.133465555170551,1.146697998046875,1.0,True,3279.8125,1.0,0.6362940650433302,8.084137916564941,0.0,True,1.0,0.0,0.0
0.6,0.28306632242948043,35,100,23,8388608,0.534712566062808,1152.7501945495605,True,1.0954751674551517,1.3499984741210938,1.0,True,4.137589624384418,1.146697998046875,1.0,True,3279.375,1.0,0.6279772638808936,8.084137916564941,0.0,True,1.0,0.0,0.0
0.7,0.3830663224294804,35,100,23,8388608,0.5340601101052016,1152.7502632141113,True,1.0961858539842069,1.3499984741210938,1.0,True,4.163070018962026,1.1467666625976562,1.0,True,3278.875,1.0,0.6235031140968204,8.084137916564941,0.0,True,1.0,0.0,0.0
0.8,0.4830663224294805,35,100,23,8388608,0.5354751029517502,1152.7501945495605,True,1.0906169411726296,1.3499984741210938,1.0,True,4.131227717082948,1.1467666625976562,1.0,True,3278.375,1.0,0.6357500229496509,8.084137916564941,0.0,True,1.0,0.0,0.0
0.9,0.5830663224294805,35,100,23,8388608,0.5342379959765822,1152.7501945495605,True,1.0892159495968372,1.3499984741210938,1.0,True,4.148081614077091,1.1467666625976562,1.0,True,3277.875,1.0,0.6334698828868568,8.084206581115723,0.0,True,1.0,0.0,0.0
0.5,0.0478148364246217,34,100,18,262144,0.09175303601659834,36.74964141845703,True,1.0953185220248998,1.3687591552734375,0.5978,True,4.110750108631327,1.1655502319335938,0.5983999999999999,True,49.5,0.6009291842934483,1.4941071649082005,7.954465866088867,0.0,True,0.6009291842934483,0.0031291842934483283,0.0025291842934483943
0.6,0.14781483642462168,34,100,18,262144,0.08287649881094694,36.74964141845703,True,1.08371827066876,1.3687591552734375,1.0,True,4.130948070203885,1.1654891967773438,1.0,True,32.9375,1.0,0.5111389600206167,7.954465866088867,0.0,True,1.0,0.0,0.0
0.7,0.24781483642462165,34,100,18,262144,0.09044035710394382,36.74977111816406,True,1.1104199613910168,1.3687591552734375,1.0,True,4.146803570585325,1.1654891967773438,1.0,True,32.9375,1.0,0.5082672771532089,7.954465866088867,0.0,True,1.0,0.0,0.0
0.8,0.34781483642462174,34,100,18,262144,0.08982991520315409,36.74964141845703,True,1.0784062063321471,1.3687591552734375,1.0,True,4.1222289867699144,1.1654891967773438,1.0,True,32.9375,1.0,0.5110285189002752,7.954534530639648,0.0,True,1.0,0.0,0.0
0.9,0.4478148364246217,34,100,18,262144,0.09017728385515511,36.74964141845703,True,1.0818782076705247,1.3687591552734375,1.0,True,4.115462752245366,1.1654891967773438,1.0,True,32.9375,1.0,0.5108494909945875,7.954465866088867,0.0,True,1.0,0.0,0.0
0.5,0.1980711190329868,39,100,19,524288,0.10240055317990482,72.84492588043213,True,1.1047005235683174,1.3169403076171875,0.9724,True,4.205309185106307,1.11383056640625,0.9698,True,205.125,0.9711926998040957,0.8273472539149225,9.198115348815918,10.75,True,0.9711926998040958,0.001207300195904315,0.0013926998040957317
0.55,0.24807111903298684,39,100,19,524288,0.10066998889669776,72.84089660644531,True,1.1089662271551788,1.3170013427734375,0.9949999999999999,True,4.183061831491068,1.1138229370117188,0.9936,True,197.9375,0.9938184836029523,0.8275287519209087,9.198014259338379,5.0,True,0.9938184836029526,0.001181516397047555,0.00021848360295229075
0.6,0.2980711190329868,39,100,19,524288,0.10053701396100223,72.84089660644531,True,1.075816945405677,1.3170013427734375,1.0,True,4.152254015253857,1.11383056640625,1.0,True,197.9375,1.0,0.5431184959597886,9.19826602935791,3.875,True,1.0,0.0,0.0
0.65,0.3480711190329868,39,100,19,524288,0.09960667695850134,72.84089660644531,True,1.0827858762349933,1.3169403076171875,1.0,True,4.1299227476119995,1.11383056640625,1.0,True,197.9375,1.0,0.5426783189177513,9.198592185974121,2.125,True,1.0,0.0,0.0
0.7,0.39807111903298675,39,100,19,524288,0.09774036007001996,72.84089660644531,True,1.0809402292594315,1.3169403076171875,1.0,True,4.1442393941804765,1.11383056640625,1.0,True,197.9375,1.0,0.5389301599934697,9.198019027709961,0.0,True,1.0,0.0,0.0
0.75,0.4480711190329868,39,100,19,524288,0.0987858627922833,72.84095764160156,True,1.0809944278094918,1.3170013427734375,1.0,True,4.1401404902338985,1.11383056640625,1.0,True,193.8125,1.0,0.540279374923557,9.198014259338379,0.0,True,1.0,0.0,0.0
0.8,0.49807111903298684,39,100,19,524288,0.09939267300069332,72.84155464172363,True,1.0803384047467262,1.3170089721679688,1.0,True,4.135071535827592,1.1138229370117188,1.0,True,193.8125,1.0,0.5385200039017946,9.198817253112793,0.0,True,1.0,0.0,0.0
0.85,0.5480711190329868,39,100,19,524288,0.09836108982563019,72.84089660644531,True,1.1599019713699819,1.3170013427734375,1.0,True,4.147510057222098,1.11383056640625,1.0,True,193.8125,1.0,0.7010913409758359,9.197945594787598,0.0,True,1.0,0.0,0.0
0.9,0.5980711190329868,39,100,19,524288,0.09983632410876453,72.84089660644531,True,1.0778711184393615,1.3170089721679688,1.0,True,4.129538111621514,1.11383056640625,1.0,True,193.8125,1.0,0.5417964470107108,9.198014259338379,0.0,True,1.0,0.0,0.0
0.95,0.6480711190329868,39,100,19,524288,0.09976513800211251,72.84095764160156,True,1.0788403916172684,1.3170013427734375,1.0,True,4.134538759989664,1.11383056640625,1.0,True,193.8125,1.0,0.5430066550616175,9.211969375610352,0.0,True,1.0,0.0,0.0
0.5,0.022861815729459556,36,100,10,1024,0.07320440700277686,1.0819091796875,True,1.1450762312859297,1.28662109375,0.5236000000000001,True,4.751620106399059,1.0834579467773438,0.513,True,0.0,0.5126079310971074,0.5037593019660562,8.403286933898926,0.0,True,0.5126079310971072,0.010992068902892616,0.0003920689028925617
0.55,0.02713818427054049,36,100,10,1024,0.08704503299668431,1.0819015502929688,True,1.0809592133387924,1.28662109375,0.723,True,4.138537983968854,1.083465576171875,0.7352000000000001,True,0.0,0.715693271543306,0.6097105711232871,8.403286933898926,0.0,True,0.7156932715433059,0.0073067284566940005,0.0195067284566941
0.6,0.07713818427054042,36,100,10,1024,0.0720380509737879,1.0819091796875,True,1.077979872841388,1.28656005859375,0.7263999999999999,True,4.124820793606341,1.083465576171875,0.712,True,0.0,0.715693271543306,0.5031915078870952,8.403286933898926,0.0,True,0.7156932715433059,0.010706728456693959,0.0036932715433060093
0.65,0.12713818427054047,36,100,10,1024,0.07152014994062483,1.0819091796875,True,1.0822733918204903,1.2866287231445312,1.0,True,4.1246575903147455,1.083465576171875,1.0,True,0.0,1.0,0.47218889906071126,8.403286933898926,0.0,True,1.0,0.0,0.0
0.7,0.1771381842705404,36,100,10,1024,0.0727437580935657,1.0819091796875,True,1.073664132039994,1.28662109375,1.0,True,4.123279370414093,1.0868520736694336,1.0,True,0.0,1.0,0.496365835191682,8.403286933898926,0.0,True,1.0,0.0,0.0
0.75,0.22713818427054044,36,100,10,1024,0.07308038813062012,1.0819091796875,True,1.0773419696372002,1.28662109375,1.0,True,4.164234974142164,1.083465576171875,1.0,True,0.0,1.0,0.49422700819559395,8.403286933898926,0.0,True,1.0,0.0,0.0
0.8,0.2771381842705405,36,100,10,1024,0.0727685671299696,1.0819091796875,True,1.0726849223952741,1.28656005859375,1.0,True,4.1139857119414955,1.083465576171875,1.0,True,0.0,1.0,0.4970688200555742,8.403218269348145,0.0,True,1.0,0.0,0.0
0.85,0.3271381842705404,36,100,10,1024,0.07265994301997125,1.0819091796875,True,1.0804485319647938,1.2866287231445312,1.0,True,4.1233861757908015,1.083465576171875,1.0,True,0.0,1.0,0.5425728331319988,8.403042793273926,0.0,True,1.0,0.0,0.0
0.9,0.37713818427054047,36,100,10,1024,0.07042862405069172,1.0819091796875,True,1.0941842003725468,1.28656005859375,1.0,True,4.099776880349964,1.083465576171875,1.0,True,0.0,1.0,0.49471704312600195,8.403286933898926,0.0,True,1.0,0.0,0.0
0.95,0.4271381842705404,36,100,10,1024,0.07272941991686821,1.0819091796875,True,1.0951177270151675,1.28662109375,1.0,True,4.11621354459785,1.083465576171875,1.0,True,0.0,1.0,0.4820254279766232,8.430169105529785,0.0,True,1.0,0.0,0.0
0.5,0.18734951369367608,29,100,11,2048,0.07660432020202279,1.2983474731445312,True,1.1090188566129655,1.3564605712890625,0.9692000000000001,True,4.139700836362318,1.1532516479492188,0.9632,True,0.0,0.9634954560087937,0.6241727638989687,6.971126556396484,0.0,True,0.9634954560087937,0.005704543991206346,0.00029545600879377076
0.55,0.23734951369367613,29,100,11,2048,0.07651508296839893,1.2984161376953125,True,1.1046699518337846,1.3564529418945312,1.0,True,4.154981421213597,1.1532516479492188,1.0,True,0.0,1.0,0.4317765759769827,6.971126556396484,0.0,True,1.0,0.0,0.0
0.6,0.28734951369367606,29,100,11,2048,0.0763177468907088,1.2983474731445312,True,1.1041942036245018,1.3563919067382812,1.0,True,4.300133355986327,1.1532516479492188,1.0,True,0.0,1.0,0.4447962180711329,6.971057891845703,0.0,True,1.0,0.0,0.0
0.65,0.3373495136936761,29,100,11,2048,0.09881154401227832,1.2984085083007812,True,1.1007836427073925,1.3562774658203125,1.0,True,4.153129992401228,1.1531829833984375,1.0,True,0.0,1.0,0.4557750599924475,6.971057891845703,0.0,True,1.0,0.0,0.0
0.7,0.38734951369367604,29,100,11,2048,0.07596751512028277,1.2984161376953125,True,1.0946576722431929,1.3564529418945312,1.0,True,4.137663115840406,1.1531829833984375,1.0,True,0.0,1.0,0.44390301406383514,6.971126556396484,0.0,True,1.0,0.0,0.0
0.75,0.4373495136936761,29,100,11,2048,0.07612683810293674,1.2984161376953125,True,1.1028171448037027,1.3564605712890625,1.0,True,4.159475410170853,1.1532516479492188,1.0,True,0.0,1.0,0.43224438512697816,6.971126556396484,0.0,True,1.0,0.0,0.0
0.8,0.48734951369367613,29,100,11,2048,0.07620405103079975,1.2984161376953125,True,1.1063651650212705,1.3564529418945312,1.0,True,4.135849188594148,1.1532516479492188,1.0,True,0.0,1.0,0.44340382888913155,6.971057891845703,0.0,True,1.0,0.0,0.0
0.85,0.5373495136936761,29,100,11,2048,0.07551085809245706,1.2984085083007812,True,1.1036907691974194,1.3564605712890625,1.0,True,4.1655670427251605,1.1532516479492188,1.0,True,0.0,1.0,0.4454124700278044,6.971126556396484,0.0,True,1.0,0.0,0.0
0.9,0.5873495136936762,29,100,11,2048,0.0759027199819684,1.2983474731445312,True,1.1046080854255707,1.3564529418945312,1.0,True,4.164056695858017,1.1532516479492188,1.0,True,0.0,1.0,0.44589986000210047,6.971057891845703,0.0,True,1.0,0.0,0.0
0.95,0.637349513693676,29,100,11,2048,0.07631592196412385,1.2983474731445312,True,1.097012101393193,1.3564529418945312,1.0,True,4.168978151120245,1.1532516479492188,1.0,True,0.0,1.0,0.42253492097370327,6.971126556396484,0.0,True,1.0,0.0,0.0
0.5,0.24850979327907263,34,100,16,65536,0.07629915396682918,9.788742065429688,True,1.090507036820054,1.3177261352539062,1.0,True,4.09360449402593,1.1146240234375,1.0,True,4.0625,1.0,0.47674278705380857,8.179350852966309,0.0,True,1.0,0.0,0.0
0.55,0.2985097932790727,34,100,16,65536,0.0742496841121465,9.788742065429688,True,1.0729157106019556,1.3177947998046875,1.0,True,4.114784818328917,1.1146316528320312,1.0,True,0.0,1.0,0.4784169408958405,8.179350852966309,0.0,True,1.0,0.0,0.0
0.6,0.3485097932790726,34,100,16,65536,0.07613606005907059,9.788742065429688,True,1.073664372600615,1.3177871704101562,1.0,True,4.114597101602703,1.1146316528320312,1.0,True,0.0,1.0,0.4621430980041623,8.179350852966309,0.0,True,1.0,0.0,0.0
0.65,0.39850979327907265,34,100,16,65536,0.07303782389499247,9.788742065429688,True,1.0722568148281426,1.3177871704101562,1.0,True,4.1142466031946245,1.1146316528320312,1.0,True,0.0,1.0,0.47940269694663584,8.179350852966309,0.0,True,1.0,0.0,0.0
0.7,0.4485097932790726,34,100,16,65536,0.07714818208478391,9.788742065429688,True,1.0744955571833998,1.3177871704101562,1.0,True,4.109447272028774,1.1146926879882812,1.0,True,0.0,1.0,0.4781611040234566,8.179350852966309,0.0,True,1.0,0.0,0.0
0.75,0.49850979327907263,34,100,16,65536,0.0773056480102241,9.788742065429688,True,1.0718381074257195,1.3177871704101562,1.0,True,4.11716880700551,1.1146316528320312,1.0,True,0.0,1.0,0.4805630729533732,8.179350852966309,0.0,True,1.0,0.0,0.0
0.8,0.5485097932790727,34,100,16,65536,0.0761002148501575,9.788742065429688,True,1.0725787514355034,1.3177871704101562,1.0,True,4.1263079485856,1.11456298828125,1.0,True,0.0,1.0,0.48071615607477725,8.179282188415527,0.0,True,1.0,0.0,0.0
0.85,0.5985097932790726,34,100,16,65536,0.0775573889259249,9.788742065429688,True,1.069283553166315,1.3177871704101562,1.0,True,4.126222569029778,1.1146316528320312,1.0,True,0.0,1.0,0.4780989608261734,8.179350852966309,0.0,True,1.0,0.0,0.0
0.9,0.6485097932790727,34,100,16,65536,0.0775834359228611,9.788742065429688,True,1.072710776515305,1.3177947998046875,1.0,True,4.118957738624886,1.1146316528320312,1.0,True,0.0,1.0,0.4796602849382907,8.179350852966309,0.0,True,1.0,0.0,0.0
0.95,0.6985097932790726,34,100,16,65536,0.07675927085801959,9.788734436035156,True,1.0764874977525323,1.3177947998046875,1.0,True,4.088358313962817,1.1146316528320312,1.0,True,0.0,1.0,0.4759499100036919,8.179418563842773,0.0,True,1.0,0.0,0.0
0.5,0.014355610221002624,46,100,10,1024,0.07528824708424509,1.1197509765625,True,1.0522112546488642,1.3243637084960938,0.55,True,4.010924722999334,1.121307373046875,0.554,True,0.0,0.5480285097691465,0.7264912580139935,10.968942642211914,0.0,True,0.5480285097691469,0.001971490230853523,0.005971490230853527
0.55,0.06435561022100267,46,100,10,1024,0.07542490982450545,1.1197509765625,True,1.055980186443776,1.3243560791015625,0.6616,True,4.00676001617685,1.121368408203125,0.6736000000000001,True,0.0,0.6709095831314479,0.6377526959404349,10.968873977661133,0.0,True,0.6709095831314482,0.009309583131447918,0.0026904168685522034
0.6,0.1143556102210026,46,100,10,1024,0.05933135305531323,1.1197433471679688,True,1.0569494090974332,1.3243637084960938,0.6759999999999999,True,4.022320668864995,1.121307373046875,0.6659999999999999,True,0.0,0.6709095831314479,0.6396939118858427,10.968942642211914,0.25,True,0.6709095831314482,0.00509041686855205,0.004909583131447959
0.65,0.16435561022100265,46,100,10,1024,0.07566813379526138,1.1197509765625,True,1.058366767829284,1.3243637084960938,0.7750000000000001,True,4.005182737577707,1.121307373046875,0.7772,True,0.0,0.77927026104505,0.6548869488760829,10.968942642211914,1.0,True,0.7792702610450505,0.004270261045049906,0.002070261045050037
0.7,0.21435561022100258,46,100,10,1024,0.07634939113631845,1.1197509765625,True,1.0727618142031132,1.3243560791015625,1.0,True,4.013718176819384,1.1212997436523438,1.0,True,0.0,1.0,0.6336704529821873,10.968942642211914,0.3125,True,1.0,0.0,0.0
0.75,0.2643556102210026,46,100,10,1024,0.0758960940875113,1.1197509765625,True,1.072423677984625,1.3243560791015625,1.0,True,4.010683189937845,1.121307373046875,1.0,True,0.0,1.0,0.6373482160270214,10.968942642211914,0.3125,True,1.0,0.0,0.0
0.8,0.31435561022100267,46,100,10,1024,0.075779969105497,1.1197509765625,True,1.0753430134151132,1.3243560791015625,1.0,True,4.013152991142124,1.121307373046875,1.0,True,0.0,1.0,0.6335864490829408,10.969091415405273,0.8125,True,1.0,0.0,0.0
0.85,0.3643556102210026,46,100,10,1024,0.07255085906945169,1.1197509765625,True,1.067869037669152,1.3243560791015625,1.0,True,4.013886629184708,1.121307373046875,1.0,True,0.0,1.0,0.6344652699772269,10.968942642211914,0.3125,True,1.0,0.0,0.0
0.9,0.41435561022100265,46,100,10,1024,0.07527633802965283,1.1197509765625,True,1.0665320940315723,1.3243560791015625,1.0,True,4.016432133782655,1.121307373046875,1.0,True,0.0,1.0,0.6346100259106606,10.968942642211914,0.3125,True,1.0,0.0,0.0
0.95,0.4643556102210026,46,100,10,1024,0.0770984219852835,1.11981201171875,True,1.0699974274728448,1.3243560791015625,1.0,True,4.0073763709981,1.121307373046875,1.0,True,0.0,1.0,0.635552812134847,10.968942642211914,0.3125,True,1.0,0.0,0.0
0.5,0.21088492663314018,37,100,17,131072,0.08252525911666453,18.745986938476562,True,1.0935078964103013,1.3150558471679688,0.9156000000000001,True,4.139441335853189,1.1118545532226562,0.9170000000000001,True,0.0,0.9160834474969023,0.5428538399282843,8.54046630859375,0.0,True,0.9160834474969026,0.0004834474969022118,0.0009165525030978561
0.55,0.2608849266331402,37,100,17,131072,0.0828683830332011,18.745986938476562,True,1.0998030459973962,1.3150558471679688,1.0,True,4.174940951913595,1.111785888671875,1.0,True,4.0625,1.0,0.5286643810104579,8.54046630859375,0.0,True,1.0,0.0,0.0
0.6,0.31088492663314016,37,100,17,131072,0.08253364101983607,18.745986938476562,True,1.0919258426409215,1.3149948120117188,1.0,True,4.144686944549903,1.1118545532226562,1.0,True,4.0625,1.0,0.5295179220847785,8.54046630859375,0.0,True,1.0,0.0,0.0
0.65,0.3608849266331402,37,100,17,131072,0.08277609804645181,18.745986938476562,True,1.0978591886349023,1.3149948120117188,1.0,True,4.133910887176171,1.1118545532226562,1.0,True,4.0625,1.0,0.5301675649825484,8.54046630859375,0.0,True,1.0,0.0,0.0
0.7,0.41088492663314014,37,100,17,131072,0.08359712711535394,18.745986938476562,True,1.0835434453561903,1.3150558471679688,1.0,True,4.1579579469747845,1.111846923828125,1.0,True,16.4375,1.0,0.531631126999855,8.54046630859375,0.0,True,1.0,0.0,0.0
0.75,0.4608849266331402,37,100,17,131072,0.07680998696014285,18.745986938476562,True,1.0827115685679018,1.3150634765625,1.0,True,4.154346742387861,1.1118545532226562,1.0,True,4.0625,1.0,0.5295932409353554,8.54046630859375,0.0,True,1.0,0.0,0.0
0.8,0.5108849266331402,37,100,17,131072,0.08102325792424381,18.746047973632812,True,1.0850721130147576,1.3150558471679688,1.0,True,4.139244877407327,1.1118545532226562,1.0,True,4.0625,1.0,0.5284907170571387,8.54046630859375,0.0,True,1.0,0.0,0.0
