Network,N_Nodes,Density,Rigidity,Hidden_Ratio,Target_Bucket,Target_Node,Target_Value,Exact_SDP,Exact_Time_sec,Exact_Peak_Memory_MB_Python,Exact_Peak_Memory_MB_RSS,MCMC_Mean_SDP,MCMC_Variance,MCMC_Avg_Time_sec,MCMC_Peak_Memory_MB_Python,MCMC_Peak_Memory_MB_RSS,Absolute_Error,PT_MCMC_Mean_SDP,PT_MCMC_Variance,PT_MCMC_Avg_Time_sec,PT_Peak_Memory_MB_Python,PT_Peak_Memory_MB_RSS,PT_Absolute_Error
bn_n20_w6_uniform.bif,20,6,uniform,0.25,0.8,X4,1,0.7638568017918942,0.0152130126953125,0.2871227264404297,0.0,0.7659,0.0001638900000000003,1.474373197555542,0.10717010498046875,0.0,0.002043198208105834,0.7695999999999998,0.00022684000000000037,6.286628723144531,0.2766838073730469,0.0,0.005743198208105649
bn_n20_w6_uniform.bif,20,6,uniform,0.5,0.6,X4,1,0.5630621420204984,0.01738142967224121,0.2810039520263672,0.0,0.5709,0.00010908999999999921,1.675664758682251,0.110565185546875,0.0,0.007837857979501539,0.5599999999999999,0.0003759999999999987,7.149285078048706,0.3121986389160156,0.0,0.0030621420204984817
bn_n20_w6_uniform.bif,20,6,uniform,0.5,0.8,X4,1,0.8116240569412352,0.016875505447387695,0.27706050872802734,0.0,0.8045,0.00016884999999999947,1.6971106767654418,0.11602020263671875,0.0,0.007124056941235191,0.8166,0.0001358399999999992,7.186739563941956,0.30784034729003906,0.0,0.004975943058764809
bn_n50_w2_concentrated_bias_low.bif,50,2,concentrated_bias_low,0.25,0.8,X11,1,0.8080539012617425,0.022064208984375,0.39462947845458984,0.0,0.8187999999999999,7.095999999999958e-05,0.9932082414627075,0.10203266143798828,0.0,0.010746098738257381,0.812,0.0002451999999999989,4.170560431480408,0.2055063247680664,0.0,0.003946098738257575
bn_n50_w2_concentrated_bias_low.bif,50,2,concentrated_bias_low,0.5,0.8,X11,1,0.8105974132884939,0.049001455307006836,4.727126121520996,3.9375,0.8165000000000001,0.00012984999999999942,1.0473828554153441,0.11169147491455078,0.0,0.00590258671150623,0.8137000000000001,0.00021080999999999913,4.527196216583252,0.23159217834472656,0.0,0.0031025867115062056
bn_n50_w2_rigid_extreme.bif,50,2,rigid_extreme,0.25,0.6,X41,1,0.5603088997854404,0.014986276626586914,0.43247127532958984,0.0,0.5769,0.00093629,1.0719361782073975,0.10843372344970703,0.0,0.016591100214559562,0.5704,0.0003888399999999991,4.487184309959412,0.22512149810791016,0.0,0.010091100214559612
bn_n50_w2_rigid_extreme.bif,50,2,rigid_extreme,0.25,0.8,X41,1,0.7746710865154169,0.024636030197143555,0.47067928314208984,0.0,0.7687999999999999,0.0001155600000000002,0.9898681163787841,0.10534381866455078,0.0,0.005871086515417012,0.7759,0.00013089000000000023,4.173032999038696,0.21096134185791016,0.0,0.001228913484583094
bn_n50_w2_rigid_extreme.bif,50,2,rigid_extreme,0.5,0.6,X41,1,0.6403963163404183,0.022167444229125977,0.3504457473754883,0.0,0.6384000000000001,0.00014404000000000028,0.9514269351959228,0.10577106475830078,0.0,0.0019963163404181916,0.6451,0.00011189000000000019,3.9257930517196655,0.20163822174072266,0.0,0.004703683659581737
bn_n50_w2_rigid_extreme.bif,50,2,rigid_extreme,0.5,0.8,X41,1,0.7512790476114717,0.022998809814453125,0.37921810150146484,0.0,0.7598999999999999,0.0002792900000000005,1.031777834892273,0.10977649688720703,0.0,0.008620952388528225,0.7557,0.00012801000000000023,4.322654414176941,0.2175302505493164,0.0,0.004420952388528354
bn_n50_w2_rigid_moderate.bif,50,2,rigid_moderate,0.25,0.6,X20,1,0.5876742407653992,0.02447986602783203,0.42198848724365234,0.0,0.5794000000000001,0.0002676399999999993,1.0072762012481689,0.10854816436767578,0.0,0.008274240765399066,0.5935,0.00025645000000000046,4.284011650085449,0.24860000610351562,0.0,0.005825759234600825
bn_n50_w2_rigid_moderate.bif,50,2,rigid_moderate,0.25,0.8,X20,1,0.8086576593481009,0.025986909866333008,0.4305086135864258,0.0,0.8132999999999999,5.580999999999941e-05,0.9403496026992798,0.10107135772705078,0.0,0.004642340651899057,0.8098000000000001,6.275999999999942e-05,3.8850796222686768,0.20298099517822266,0.0,0.0011423406518992207
bn_n50_w2_rigid_moderate.bif,50,2,rigid_moderate,0.5,0.6,X20,1,0.646969910622539,0.021210670471191406,0.35105037689208984,0.0,0.6522,0.00026296000000000045,0.9761084318161011,0.10365009307861328,0.0,0.005230089377461056,0.6381,0.0005368899999999997,4.091794657707214,0.21680545806884766,0.0,0.008869910622538946
bn_n50_w2_rigid_moderate.bif,50,2,rigid_moderate,0.5,0.8,X20,1,0.829033359056159,0.07349681854248047,18.223273277282715,37.0625,0.8290000000000001,0.0001365999999999998,1.003430151939392,0.10905933380126953,0.0,3.335905615897694e-05,0.8229,0.0001202899999999997,4.221519589424133,0.21520328521728516,0.0,0.006133359056159082
bn_n50_w2_spread_bias_high.bif,50,2,spread_bias_high,0.25,0.6,X2,1,0.56574428272956,0.02472519874572754,0.41794300079345703,0.0,0.5714999999999999,0.00012944999999999962,0.9001559734344482,0.09789752960205078,0.0,0.005755717270439886,0.5643,0.00020620999999999904,3.677825593948364,0.19843387603759766,0.0,0.001444282729559987
bn_n50_w2_spread_bias_high.bif,50,2,spread_bias_high,0.25,0.8,X2,1,0.8151946602279929,0.02418351173400879,0.45386409759521484,0.0,0.8038000000000001,0.00010135999999999956,0.9003097295761109,0.09753894805908203,0.0,0.011394660227992848,0.8145,0.0002846499999999988,3.645673394203186,0.19100284576416016,0.0,0.0006946602279929159
bn_n50_w2_spread_bias_high.bif,50,2,spread_bias_high,0.5,0.6,X2,1,0.5650156166965167,0.02157425880432129,0.3574209213256836,0.0,0.5653,0.00039760999999999887,1.011861538887024,0.10984516143798828,0.0,0.0002843833034833487,0.5733,0.00030100999999999934,4.159679269790649,0.2140665054321289,0.0,0.008284383303483356
bn_n50_w2_spread_bias_high.bif,50,2,spread_bias_high,0.5,0.8,X2,1,0.7632882791078278,0.023104429244995117,0.3526144027709961,0.0,0.7613000000000001,0.0002306100000000004,1.0356727361679077,0.10708332061767578,0.0,0.0019882791078277284,0.7671999999999999,0.0001665600000000003,4.197204113006592,0.22518539428710938,0.0,0.003911720892172066
bn_n50_w2_spread_bias_low.bif,50,2,spread_bias_low,0.25,0.6,X28,1,0.6331854487925019,0.025577306747436523,0.43662166595458984,0.0,0.6365000000000001,0.00027485000000000053,0.940814733505249,0.10252094268798828,0.0,0.0033145512074981287,0.632,0.0002584000000000005,3.9450192213058473,0.20226383209228516,0.0,0.0011854487925019308
bn_n50_w2_spread_bias_low.bif,50,2,spread_bias_low,0.25,0.8,X28,1,0.8448706406246765,0.021125316619873047,0.4228658676147461,0.0,0.8467,0.0001680100000000003,1.0524228096008301,0.10813617706298828,0.0,0.0018293593753234694,0.8382,0.00012256000000000024,4.440646338462829,0.2229928970336914,0.0,0.006670640624676594
bn_n50_w2_spread_bias_low.bif,50,2,spread_bias_low,0.5,0.6,X28,1,0.5909978871101124,0.02238154411315918,0.34528255462646484,0.0,0.5898999999999999,0.00015589000000000027,1.0032637119293213,0.10741901397705078,0.0,0.0010978871101124943,0.5937,0.00023981000000000046,4.165167021751404,0.21994876861572266,0.0,0.0027021128898876423
bn_n50_w2_spread_bias_low.bif,50,2,spread_bias_low,0.5,0.8,X28,1,0.847375082524125,0.02553391456604004,0.3756856918334961,0.0,0.8392,9.076000000000017e-05,1.0119927406311036,0.10602283477783203,0.0,0.008175082524125021,0.842,0.0001724000000000003,4.181323885917664,0.21498489379882812,0.0,0.005375082524124997
bn_n50_w2_uncertain_moderate.bif,50,2,uncertain_moderate,0.25,0.6,X13,1,0.6236546163911398,0.02557826042175293,0.4151449203491211,0.0,0.6244999999999999,0.00013185000000000025,0.961416482925415,0.10168170928955078,0.0,0.0008453836088601063,0.6226,4.5840000000000076e-05,4.022281455993652,0.2035531997680664,0.0,0.0010546163911397954
bn_n50_w2_uncertain_moderate.bif,50,2,uncertain_moderate,0.25,0.8,X13,1,0.7598666319428234,0.024403810501098633,0.3978872299194336,0.0,0.7549,0.0001114900000000002,0.8151444911956787,0.09756946563720703,0.0,0.00496663194282343,0.7617,0.00039481000000000065,3.3648759365081786,0.1815805435180664,0.0,0.0018333680571765987
bn_n50_w2_uncertain_moderate.bif,50,2,uncertain_moderate,0.5,0.6,X13,1,0.6120168100547635,0.020679712295532227,0.3370656967163086,0.0,0.6128,0.00031916000000000057,0.9726928234100342,0.10513782501220703,0.0,0.0007831899452365176,0.6136999999999999,0.00018501000000000034,3.965029406547546,0.2096567153930664,0.0,0.0016831899452364185
bn_n50_w2_uncertain_moderate.bif,50,2,uncertain_moderate,0.5,0.8,X13,1,0.8075739385824351,0.01951885223388672,0.2959585189819336,0.0,0.8116999999999999,0.00012700999999999912,0.9920570850372314,0.10265064239501953,0.0,0.004126061417564775,0.8116,0.000250239999999999,4.011350107192993,0.2086801528930664,0.0,0.004026061417564897
bn_n50_w2_uncertain_strong.bif,50,2,uncertain_strong,0.25,0.6,X2,1,0.5717157301109659,0.025753259658813477,0.4394063949584961,0.0,0.5795,0.0001452499999999997,0.9863338470458984,0.10346698760986328,0.0,0.007784269889034134,0.5659000000000001,0.00025628999999999913,4.0579482316970825,0.2109689712524414,0.0,0.005815730110965811
bn_n50_w2_uncertain_strong.bif,50,2,uncertain_strong,0.25,0.8,X2,1,0.8371743668583783,0.02816176414489746,0.4808645248413086,0.0,0.8371999999999999,5.8360000000000105e-05,1.1812586307525634,0.11247730255126953,0.0,2.563314162162822e-05,0.8304,0.0001222400000000002,4.862847304344177,0.2402658462524414,0.0,0.006774366858378289
bn_n50_w2_uncertain_strong.bif,50,2,uncertain_strong,0.5,0.6,X2,1,0.6335357008713149,0.023730993270874023,0.35257625579833984,0.0,0.6250000000000001,0.00025460000000000044,0.9357992172241211,0.10628986358642578,0.0,0.008535700871314833,0.6355000000000001,5.985000000000011e-05,3.8870717525482177,0.2067270278930664,0.0,0.001964299128685121
bn_n50_w2_uncertain_strong.bif,50,2,uncertain_strong,0.5,0.8,X2,1,0.8114667095110852,0.05464577674865723,0.41776180267333984,0.0,0.8127000000000001,3.080999999999953e-05,1.0188101291656495,0.10623645782470703,0.0,0.001233290488914851,0.8141999999999999,0.00014395999999999918,4.171342253684998,0.2186899185180664,0.0,0.002733290488914686
bn_n50_w2_uniform.bif,50,2,uniform,0.25,0.6,X3,1,0.5897167305458729,0.02225017547607422,0.43143367767333984,0.0,0.5902,0.00015556000000000028,1.0295270204544067,0.10576343536376953,0.0,0.00048326945412702216,0.5867,9.961000000000017e-05,4.375678205490113,0.2206583023071289,0.0,0.0030167305458729254
bn_n50_w2_uniform.bif,50,2,uniform,0.25,0.8,X3,1,0.7890260068443464,0.023822546005249023,0.40892696380615234,0.0,0.7888,0.00015756000000000027,0.9288996458053589,0.09987354278564453,0.0,0.00022600684434648244,0.7895000000000001,0.00016024999999999975,3.872764754295349,0.1958475112915039,0.0,0.0004739931556536625
bn_n50_w2_uniform.bif,50,2,uniform,0.5,0.6,X3,1,0.6288247851889353,0.020088672637939453,0.3168010711669922,0.0,0.6300000000000001,0.00014940000000000024,1.006480860710144,0.10728168487548828,0.0,0.001175214811064862,0.6247999999999999,0.0002227600000000004,4.133474636077881,0.21180152893066406,0.0,0.0040247851889353425
bn_n50_w2_uniform.bif,50,2,uniform,0.5,0.8,X3,1,0.7915821968983643,0.020180940628051758,1.376591682434082,0.0,0.7900000000000001,0.0001790000000000003,1.0117497205734254,0.10976886749267578,0.0,0.001582196898364141,0.7885,0.00013825000000000027,4.1529693603515625,0.2168283462524414,0.0,0.003082196898364309
bn_n50_w6_concentrated_bias_high.bif,50,6,concentrated_bias_high,0.25,0.6,X11,1,0.6429576607488403,0.03696632385253906,0.7029943466186523,0.0,0.6434,7.004000000000012e-05,1.7281083583831787,0.16135120391845703,0.0,0.00044233925115966244,0.6463,0.0001104100000000002,7.369635200500488,0.3364734649658203,0.0,0.003342339251159676
bn_n50_w6_concentrated_bias_high.bif,50,6,concentrated_bias_high,0.25,0.8,X11,1,0.7594997837407771,0.03696441650390625,0.6477422714233398,0.0,0.7655,0.0001538500000000003,1.5455179691314698,0.13642597198486328,0.0,0.006000216259222868,0.7571,4.449000000000008e-05,6.56819257736206,0.3551445007324219,0.0,0.002399783740777095
bn_n50_w6_concentrated_bias_high.bif,50,6,concentrated_bias_high,0.5,0.6,X11,1,0.5783693468382847,1.44437837600708,576.289942741394,1659.4375,0.5816,0.0001688399999999997,1.7294442176818847,0.15398120880126953,0.0,0.0032306531617153356,0.5742999999999999,7.96099999999995e-05,7.285002636909485,0.3428001403808594,0.0,0.004069346838284749
bn_n50_w6_concentrated_bias_high.bif,50,6,concentrated_bias_high,0.5,0.8,X11,1,0.8410762897675147,2.357851028442383,1152.2564039230347,3309.375,0.8423,8.921000000000016e-05,1.7070483922958375,0.15396595001220703,0.0,0.0012237102324853533,0.8344999999999999,0.00013145000000000024,7.1262348890304565,0.3512439727783203,0.0,0.006576289767514787
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.6,X45,1,0.5603416174874477,0.028491735458374023,0.5800313949584961,0.0,0.5481,0.00012928999999999952,1.7125076532363892,0.14644336700439453,0.0,0.012241617487447676,0.5590999999999999,0.00018848999999999892,7.376066875457764,0.3740711212158203,0.0,0.001241617487447777
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.25,0.8,X45,1,0.7816838005306046,0.036407470703125,0.6964559555053711,0.0,0.7797000000000001,8.541000000000015e-05,1.938352108001709,0.16586017608642578,0.0,0.0019838005306045403,0.7795,0.0002138500000000004,8.22590274810791,0.4132347106933594,0.0,0.0021838005306046293
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.5,0.6,X45,1,0.6102077215247477,0.8205552101135254,576.3058195114136,1659.75,0.6104999999999999,0.0007590500000000013,1.9985599756240844,0.15706348419189453,0.0,0.00029227847525226114,0.6017,0.0007042100000000004,8.46172285079956,0.40961647033691406,0.0,0.008507721524747658
bn_n50_w6_concentrated_bias_low.bif,50,6,concentrated_bias_low,0.5,0.8,X45,1,0.7717101846124091,2.645846128463745,2304.292483329773,6657.6875,0.766,0.00015420000000000028,1.7891383409500121,0.15269184112548828,0.0,0.0057101846124091304,0.7737999999999999,0.00020816000000000037,7.536192893981934,0.38616371154785156,0.0,0.0020898153875907877
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,0.6,X33,1,0.6020797633179512,0.03046250343322754,0.5858373641967773,0.0,0.5072,0.015206960000000002,1.6623055458068847,0.14118003845214844,0.0,0.09487976331795123,0.6033999999999999,0.0014152400000000016,7.14601469039917,0.3520069122314453,0.0,0.0013202366820487255
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.25,0.8,X33,1,0.8286785033940626,0.03356122970581055,0.5916204452514648,0.0,0.8318,7.756000000000013e-05,1.3422208070755004,0.12518024444580078,0.0,0.0031214966059374127,0.8339000000000001,4.149000000000007e-05,5.74125120639801,0.28179264068603516,0.0,0.0052214966059375145
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.5,0.6,X33,1,0.6469202965746228,1.0081665515899658,1152.273066520691,3324.1875,0.4039,0.05623429000000002,1.6455637216567993,0.13776111602783203,0.0,0.24302029657462282,0.6485000000000001,0.00023365000000000045,6.972597980499268,0.3758964538574219,0.0,0.0015797034253772768
bn_n50_w6_rigid_extreme.bif,50,6,rigid_extreme,0.5,0.8,X33,1,0.7758640912738531,0.48601770401000977,576.276515007019,1658.1875,0.7710000000000001,0.00018800000000000034,1.6035137891769409,0.14059162139892578,0.0,0.004864091273853011,0.7689000000000001,0.00022209000000000044,6.820860600471496,0.3359994888305664,0.0,0.006964091273853001
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.6,X15,1,0.6135543268149036,0.026310205459594727,0.5145940780639648,0.0,0.6184999999999998,0.00010545000000000018,1.2524508237838745,0.12616443634033203,0.0,0.0049456731850962,0.6103000000000001,0.00020521000000000037,5.254272222518921,0.2688760757446289,0.0,0.003254326814903563
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.25,0.8,X15,1,0.8139949470946111,0.03155684471130371,0.5481481552124023,0.0,0.8070999999999999,0.00010888999999999918,1.4900437593460083,0.13613605499267578,0.0,0.006894947094611137,0.8077,8.740999999999941e-05,6.3373770952224735,0.2993631362915039,0.0,0.006294947094611092
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.5,0.6,X15,1,0.5846792464414348,1.0704467296600342,1152.2694807052612,3324.1875,0.5753,0.004557809999999998,1.6279117584228515,0.13499927520751953,0.0,0.00937924644143473,0.6039,0.0008646900000000002,6.9027169942855835,0.34097862243652344,0.0,0.01922075355856523
bn_n50_w6_rigid_moderate.bif,50,6,rigid_moderate,0.5,0.8,X15,1,0.8081218132407979,0.668673038482666,576.2764463424683,1657.6875,0.804,0.00016259999999999948,1.6740079641342163,0.14060688018798828,0.0,0.004121813240797856,0.8071999999999999,3.255999999999958e-05,7.1428176164627075,0.34470176696777344,0.0,0.0009218132407979862
bn_n50_w6_spread_bias_low.bif,50,6,spread_bias_low,0.25,0.8,X6,1,0.7531620032949156,0.0320582389831543,0.5558080673217773,0.0,0.7579,0.0002714900000000005,1.3111314296722412,0.13035297393798828,0.0,0.004737996705084457,0.7535999999999999,0.00035024000000000063,5.577434802055359,0.3014869689941406,0.0,0.0004379967050843758
bn_n50_w6_spread_bias_low.bif,50,6,spread_bias_low,0.5,0.8,X6,1,0.8225894035476293,0.7539858818054199,576.2772626876831,1637.6875,0.825,0.0001929999999999992,1.3903899669647217,0.13533496856689453,0.0,0.002410596452370628,0.8210000000000001,0.00012939999999999938,5.88701593875885,0.3000774383544922,0.0,0.0015894035476292645
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.6,X17,1,0.6283716053135577,0.028937101364135742,0.5872945785522461,0.0,0.628,0.0001834000000000003,1.4930941820144654,0.13914203643798828,0.0,0.0003716053135577324,0.6354,0.0001760400000000003,6.430603718757629,0.3100137710571289,0.0,0.00702839468644223
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.25,0.8,X17,1,0.7770515805253417,0.03573441505432129,0.6548604965209961,0.0,0.7753,0.0003186100000000006,1.5076450109481812,0.13454151153564453,0.0,0.001751580525341745,0.7768,0.00015976000000000027,6.408047008514404,0.3098611831665039,0.0,0.00025158052534168807
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.5,0.6,X17,1,0.6212315765348436,0.32097864151000977,576.2758741378784,1658.9375,0.626,0.00019000000000000034,1.6800390958786011,0.15157032012939453,0.0,0.0047684234651563795,0.6212000000000001,3.7960000000000063e-05,7.111012172698975,0.33980369567871094,0.0,3.157653484353595e-05
bn_n50_w6_spread_bias_high.bif,50,6,spread_bias_high,0.5,0.8,X17,1,0.8428778476076398,0.26238536834716797,144.2255163192749,415.5625,0.8452000000000002,0.00019416000000000035,1.4670686721801758,0.14597034454345703,0.0,0.0023221523923603327,0.8402999999999998,3.641000000000006e-05,6.262553668022155,0.3237876892089844,0.0,0.002577847607640016
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.6,X1,1,0.6095987180387422,0.031911611557006836,0.5926122665405273,0.0,0.6157999999999999,0.0003173600000000006,1.4623790502548217,0.12792682647705078,0.0,0.0062012819612576875,0.6142000000000001,0.00016856000000000032,6.161321449279785,0.3031330108642578,0.0,0.004601281961257864
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.25,0.8,X1,1,0.8040477207089207,0.03256559371948242,0.6297292709350586,0.0,0.8048,8.595999999999933e-05,1.3346091508865356,0.12671375274658203,0.0,0.0007522792910792386,0.8043000000000001,2.6410000000000047e-05,5.6528408288955685,0.2969932556152344,0.0,0.0002522792910794047
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.5,0.6,X1,1,0.5928811766570434,2.319235324859619,4.777693748474121,0.0,0.5849,0.00020488999999999984,1.421229934692383,0.13068103790283203,0.0,0.007981176657043454,0.5930000000000001,0.0002154000000000004,5.935229849815369,0.3014078140258789,0.0,0.0001188233429566532
bn_n50_w6_uncertain_moderate.bif,50,6,uncertain_moderate,0.5,0.8,X1,1,0.7588048859859918,2.11592960357666,576.2788877487183,1658.1875,0.7603,0.0001638100000000003,1.4231420040130616,0.13406085968017578,0.0,0.0014951140140081476,0.7571000000000001,0.0001206900000000002,5.959857511520386,0.3241443634033203,0.0,0.001704885985991722
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.6,X24,1,0.6017035031827574,0.03228950500488281,0.6824026107788086,0.0,0.6024999999999999,0.0001534500000000003,1.639057421684265,0.15687274932861328,0.0,0.0007964968172424758,0.6034999999999999,0.0004798499999999998,7.001110339164734,0.3510141372680664,0.0,0.0017964968172424767
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.25,0.8,X24,1,0.7874301559598029,0.03565859794616699,0.6810598373413086,0.0,0.7861,9.649000000000018e-05,1.4469110012054442,0.13442707061767578,0.0,0.0013301559598029034,0.779,9.820000000000015e-05,6.079360389709473,0.3137979507446289,0.0,0.008430155959802899
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.5,0.6,X24,1,0.5970135332815459,1.1258819103240967,288.27804470062256,840.5,0.5931,0.00013989000000000023,1.567116618156433,0.14056110382080078,0.0,0.003913533281545978,0.6079000000000001,0.00037889000000000065,6.48386549949646,0.3475818634033203,0.0,0.010886466718454169
bn_n50_w6_uncertain_strong.bif,50,6,uncertain_strong,0.5,0.8,X24,1,0.7656258675623457,8.908556938171387,2304.288187980652,6657.0,0.7687999999999999,0.00012736000000000022,1.9299782037734985,0.15845203399658203,0.0,0.003174132437654187,0.7658,0.0002063600000000004,7.998670744895935,0.3680896759033203,0.0,0.0001741324376542952
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.6,X44,1,0.6142274400096873,0.029596567153930664,0.5418996810913086,0.0,0.6134999999999999,0.00017145000000000032,1.27037513256073,0.12860584259033203,0.0,0.0007274400096873856,0.6198,0.00010636000000000018,5.4494959831237795,0.2847604751586914,0.0,0.005572559990312698
bn_n50_w6_uniform.bif,50,6,uniform,0.25,0.8,X44,1,0.8101887935017581,0.03276777267456055,0.5569829940795898,0.0,0.8164,8.903999999999935e-05,1.5078849077224732,0.14042377471923828,0.0,0.006211206498241917,0.8149,0.000167689999999999,6.4713918447494505,0.31421375274658203,0.0,0.00471120649824186
bn_n50_w6_uniform.bif,50,6,uniform,0.5,0.6,X44,1,0.6244775831803921,2.283430814743042,1152.2745389938354,3323.4375,0.6409,0.0004200899999999997,1.4254299402236938,0.12587451934814453,0.0,0.016422416819607877,0.6380000000000001,0.000566200000000001,6.090360450744629,0.29694461822509766,0.0,0.013522416819607974
bn_n50_w6_uniform.bif,50,6,uniform,0.5,0.8,X44,1,0.7990894167931721,2.7656590938568115,1152.2740201950073,3322.9375,0.8026,0.00031263999999999934,1.6287888526916503,0.15474891662597656,0.0,0.003510583206827844,0.7992000000000001,0.00018115999999999995,6.887924647331237,0.3542957305908203,0.0,0.0001105832068279966
